fips,county_name,state,median_hh_income,population,pop_density_sqmi,pct_bachelors_plus,margin_2024,margin_2016,existing_dc_count,dc_presence,n_opposition_events,n_moratorium_events,n_zoning_events,n_legislation_events,n_lawsuit_events,n_enacted_restrictive,has_enacted_restrictive,land_sqmi,state_legislation_events,n_projects_tracked,n_projects_opposed,n_decided,n_blocked_confirmed,n_advanced_confirmed,n_restricted_conditional,median_days_to_decision
05095,"Monroe County, Arkansas",AR,43955.0,6681.0,11.0,15.64,-0.1574,-0.0369,0,0,0,0,0,0,0,0,0,607.461,1,0,0,0,0,0,0,
05097,"Montgomery County, Arkansas",AR,49015.0,8571.0,10.98,16.85,-0.6318,-0.5335,0,0,0,0,0,0,0,0,0,780.453,1,0,0,0,0,0,0,
05099,"Nevada County, Arkansas",AR,41761.0,8228.0,13.32,11.67,-0.3966,-0.2614,0,0,0,0,0,0,0,0,0,617.79,1,0,0,0,0,0,0,
05101,"Newton County, Arkansas",AR,47395.0,7175.0,8.74,14.25,-0.6416,-0.5832,0,0,0,0,0,0,0,0,0,821.076,1,0,0,0,0,0,0,
05103,"Ouachita County, Arkansas",AR,49838.0,22317.0,30.46,15.09,-0.1906,-0.1039,0,0,0,0,0,0,0,0,0,732.721,1,0,0,0,0,0,0,
05105,"Perry County, Arkansas",AR,60078.0,10073.0,18.27,17.13,-0.575,-0.4614,0,0,0,0,0,0,0,0,0,551.336,1,0,0,0,0,0,0,
05107,"Phillips County, Arkansas",AR,38874.0,15910.0,23.05,14.53,0.1328,0.2682,0,0,0,0,0,0,0,0,0,690.36,1,0,0,0,0,0,0,
05109,"Pike County, Arkansas",AR,51000.0,10182.0,16.96,19.56,-0.7311,-0.6234,0,0,0,0,0,0,0,0,0,600.335,1,0,0,0,0,0,0,
05111,"Poinsett County, Arkansas",AR,47188.0,22740.0,29.99,11.92,-0.6351,-0.2406,0,0,0,0,0,0,0,0,0,758.295,1,0,0,0,0,0,0,
05113,"Polk County, Arkansas",AR,49252.0,19348.0,22.58,17.2,-0.7049,-0.6645,0,0,0,0,0,0,0,0,0,856.838,1,0,0,0,0,0,0,
05115,"Pope County, Arkansas",AR,54606.0,63830.0,78.71,24.64,-0.5221,-0.5048,0,0,0,0,0,0,0,0,0,810.952,1,0,0,0,0,0,0,
05117,"Prairie County, Arkansas",AR,51094.0,8162.0,12.61,16.71,-0.6575,-0.4968,0,0,0,0,0,0,0,0,0,647.516,1,0,0,0,0,0,0,
05119,"Pulaski County, Arkansas",AR,60385.0,398949.0,526.06,37.36,0.2213,0.1788,1,1,6,2,1,0,0,1,1,758.366,1,3,2,0,0,0,0,
05121,"Randolph County, Arkansas",AR,52838.0,18733.0,28.74,14.48,-0.6373,-0.4884,0,0,0,0,0,0,0,0,0,651.913,1,0,0,0,0,0,0,
05123,"St. Francis County, Arkansas",AR,41784.0,22740.0,35.82,12.9,0.0074,0.1128,0,0,0,0,0,0,0,0,0,634.784,1,0,0,0,0,0,0,
05125,"Saline County, Arkansas",AR,76534.0,125724.0,173.77,28.5,-0.4014,-0.435,0,0,0,0,0,0,0,0,0,723.516,1,0,0,0,0,0,0,
05127,"Scott County, Arkansas",AR,45955.0,9839.0,11.02,10.83,-0.7352,-0.6202,0,0,0,0,0,0,0,0,0,892.85,1,0,0,0,0,0,0,
05129,"Searcy County, Arkansas",AR,41978.0,7861.0,11.81,13.69,-0.7222,-0.6366,0,0,0,0,0,0,0,0,0,665.879,1,0,0,0,0,0,0,
05131,"Sebastian County, Arkansas",AR,56450.0,128448.0,241.81,24.38,-0.3755,-0.3808,0,0,0,0,0,0,0,0,0,531.183,1,0,0,0,0,0,0,
05133,"Sevier County, Arkansas",AR,51641.0,15797.0,28.03,10.93,-0.6173,-0.4884,0,0,0,0,0,0,0,0,0,563.569,1,0,0,0,0,0,0,
05135,"Sharp County, Arkansas",AR,42950.0,17597.0,29.1,11.93,-0.6269,-0.547,0,0,0,0,0,0,0,0,0,604.641,1,0,0,0,0,0,0,
05137,"Stone County, Arkansas",AR,38531.0,12474.0,20.57,15.38,-0.6167,-0.5232,0,0,0,0,0,0,0,0,0,606.44,1,0,0,0,0,0,0,
05139,"Union County, Arkansas",AR,50221.0,38368.0,36.93,18.92,-0.3351,-0.2775,0,0,0,0,0,0,0,0,0,1039.067,1,0,0,0,0,0,0,
05141,"Van Buren County, Arkansas",AR,47266.0,15936.0,22.46,15.78,-0.6018,-0.5393,0,0,0,0,0,0,0,0,0,709.57,1,0,0,0,0,0,0,
05143,"Washington County, Arkansas",AR,66426.0,251863.0,267.53,34.61,-0.0665,-0.1039,0,0,1,0,0,0,0,0,0,941.45,1,0,0,0,0,0,0,
05145,"White County, Arkansas",AR,53435.0,77395.0,74.85,19.8,-0.612,-0.5785,1,1,0,0,0,0,0,0,0,1033.966,1,1,0,0,0,0,0,
05147,"Woodruff County, Arkansas",AR,49982.0,6157.0,10.51,15.89,-0.3248,-0.089,0,0,0,0,0,0,0,0,0,585.973,1,0,0,0,0,0,0,
05149,"Yell County, Arkansas",AR,58870.0,20195.0,21.71,14.32,-0.6074,-0.4896,0,0,0,0,0,0,0,0,0,930.386,1,0,0,0,0,0,0,
06001,"Alameda County, California",CA,126240.0,1651949.0,2240.06,51.47,0.5356,0.6444,5,1,0,0,0,0,0,0,0,737.459,6,5,0,0,0,0,0,
06003,"Alpine County, California",CA,110781.0,1695.0,2.3,42.11,0.3198,0.1861,0,0,0,0,0,0,0,0,0,738.34,6,0,0,0,0,0,0,
06005,"Amador County, California",CA,81526.0,41029.0,69.0,22.44,-0.2783,-0.2522,0,0,0,0,0,0,0,0,0,594.585,6,0,0,0,0,0,0,
06007,"Butte County, California",CA,68574.0,209470.0,128.0,31.72,-0.0312,-0.04,0,0,0,0,0,0,0,0,0,1636.49,6,0,0,0,0,0,0,
06009,"Calaveras County, California",CA,79877.0,45995.0,45.09,22.19,-0.2811,-0.2388,0,0,0,0,0,0,0,0,0,1020.016,6,0,0,0,0,0,0,
06011,"Colusa County, California",CA,75149.0,21895.0,19.03,14.52,-0.2824,-0.1353,0,0,0,0,0,0,0,0,0,1150.679,6,0,0,0,0,0,0,
06013,"Contra Costa County, California",CA,125727.0,1161458.0,1620.12,44.91,0.3795,0.4347,1,1,3,1,1,0,0,1,1,716.896,6,1,0,0,0,0,0,
06015,"Del Norte County, California",CA,66780.0,27293.0,27.12,20.97,-0.164,-0.1762,0,0,0,0,0,0,0,0,0,1006.202,6,0,0,0,0,0,0,
06017,"El Dorado County, California",CA,106190.0,192299.0,112.6,38.82,-0.1198,-0.1389,0,0,0,0,0,0,0,0,0,1707.841,6,0,0,0,0,0,0,
06019,"Fresno County, California",CA,71434.0,1012152.0,169.87,23.85,-0.0439,0.0388,0,0,0,0,0,0,0,0,0,5958.383,6,0,0,0,0,0,0,
06021,"Glenn County, California",CA,70487.0,28623.0,21.78,16.48,-0.349,-0.2903,0,0,0,0,0,0,0,0,0,1313.968,6,0,0,0,0,0,0,
06023,"Humboldt County, California",CA,61135.0,135418.0,37.95,32.09,0.284,0.259,0,0,0,0,0,0,0,0,0,3568.025,6,0,0,0,0,0,0,
06025,"Imperial County, California",CA,56393.0,179319.0,42.95,16.1,-0.0086,0.4113,0,0,11,3,0,0,4,1,1,4175.528,6,0,0,0,0,0,0,
06027,"Inyo County, California",CA,72432.0,18803.0,1.84,31.82,-0.0298,-0.1367,0,0,0,0,0,0,0,0,0,10197.261,6,0,0,0,0,0,0,
06029,"Kern County, California",CA,67660.0,910433.0,111.92,18.57,-0.2106,-0.1501,0,0,1,0,0,0,0,0,0,8134.673,6,0,0,0,0,0,0,
06031,"Kings County, California",CA,68750.0,152830.0,109.87,13.92,-0.2302,-0.1409,0,0,0,0,0,0,0,0,0,1390.972,6,0,0,0,0,0,0,
06033,"Lake County, California",CA,58738.0,68139.0,54.29,17.74,-0.0137,0.0374,0,0,0,0,0,0,0,0,0,1255.082,6,0,0,0,0,0,0,
06035,"Lassen County, California",CA,64395.0,31177.0,6.87,13.21,-0.5401,-0.5133,0,0,0,0,0,0,0,0,0,4541.369,6,0,0,0,0,0,0,
06037,"Los Angeles County, California",CA,87760.0,9848406.0,2425.57,35.47,0.3292,0.4802,10,1,4,2,2,0,0,2,1,4060.246,6,10,0,0,0,0,0,
06039,"Madera County, California",CA,75496.0,158790.0,74.31,17.13,-0.208,-0.1733,0,0,0,0,0,0,0,0,0,2136.918,6,0,0,0,0,0,0,
06041,"Marin County, California",CA,142785.0,258765.0,497.49,60.46,0.6391,0.6287,0,0,0,0,0,0,0,0,0,520.141,6,0,0,0,0,0,0,
06043,"Mariposa County, California",CA,65378.0,17060.0,11.77,30.86,-0.2106,-0.2324,0,0,0,0,0,0,0,0,0,1448.84,6,0,0,0,0,0,0,
06045,"Mendocino County, California",CA,64688.0,90709.0,25.87,24.92,0.2683,0.2916,0,0,0,0,0,0,0,0,0,3506.807,6,0,0,0,0,0,0,
06047,"Merced County, California",CA,65044.0,285597.0,147.37,14.78,-0.0436,0.0793,0,0,0,0,0,0,0,0,0,1938.004,6,0,0,0,0,0,0,
06049,"Modoc County, California",CA,56648.0,8646.0,2.19,23.0,-0.4671,-0.4808,0,0,0,0,0,0,0,0,0,3948.233,6,0,0,0,0,0,0,
06051,"Mono County, California",CA,86953.0,13169.0,4.32,34.32,0.2025,0.1195,0,0,0,0,0,0,0,0,0,3048.904,6,0,0,0,0,0,0,
06053,"Monterey County, California",CA,94486.0,435834.0,132.81,27.88,0.2988,0.3967,0,0,0,0,0,0,0,0,0,3281.718,6,0,0,0,0,0,0,
06055,"Napa County, California",CA,108970.0,136070.0,180.95,38.52,0.3487,0.3519,1,1,0,0,0,0,0,0,0,751.975,6,1,0,0,0,0,0,
06057,"Nevada County, California",CA,84905.0,102452.0,106.97,39.46,0.1224,0.0455,0,0,0,0,0,0,0,0,0,957.76,6,0,0,0,0,0,0,
06059,"Orange County, California",CA,113702.0,3164063.0,3990.69,43.4,0.0265,0.0768,2,1,0,0,0,0,0,0,0,792.861,6,2,0,0,0,0,0,
06061,"Placer County, California",CA,114678.0,412435.0,293.11,42.89,-0.0851,-0.113,0,0,0,0,0,0,0,0,0,1407.084,6,0,0,0,0,0,0,
06063,"Plumas County, California",CA,64946.0,19607.0,7.68,20.46,-0.1694,-0.2101,0,0,0,0,0,0,0,0,0,2553.062,6,0,0,0,0,0,0,
06065,"Riverside County, California",CA,89672.0,2449909.0,339.83,25.08,-0.0126,0.0433,1,1,1,0,0,0,0,0,0,7209.253,6,1,0,0,0,0,0,
06067,"Sacramento County, California",CA,88724.0,1584047.0,1641.02,33.28,0.1971,0.2369,5,1,1,0,0,1,0,0,0,965.28,6,5,0,0,0,0,0,
06069,"San Benito County, California",CA,108289.0,66056.0,47.57,22.39,0.1258,0.2037,0,0,0,0,0,0,0,0,0,1388.652,6,0,0,0,0,0,0,
06071,"San Bernardino County, California",CA,82184.0,2187816.0,109.02,22.9,-0.0214,0.0978,0,0,0,0,0,0,0,0,0,20068.167,6,0,0,0,0,0,0,
06073,"San Diego County, California",CA,102285.0,3282782.0,779.67,42.09,0.1679,0.1784,5,1,0,0,0,0,0,0,0,4210.46,6,5,0,0,0,0,0,
06075,"San Francisco County, California",CA,141446.0,836321.0,17908.37,60.12,0.648,0.7609,4,1,0,0,0,0,0,0,0,46.7,6,4,0,0,0,0,0,
06077,"San Joaquin County, California",CA,88531.0,787416.0,565.58,21.57,-0.0089,0.1289,0,0,0,0,0,0,0,0,0,1392.238,6,0,0,0,0,0,0,
06079,"San Luis Obispo County, California",CA,93398.0,281486.0,85.28,39.2,0.1087,0.0829,1,1,0,0,0,0,0,0,0,3300.842,6,1,0,0,0,0,0,
06081,"San Mateo County, California",CA,156000.0,745100.0,1660.92,53.07,0.5033,0.5769,0,0,0,0,0,0,0,0,0,448.606,6,0,0,0,0,0,0,
06083,"Santa Barbara County, California",CA,95977.0,443975.0,162.39,35.87,0.2668,0.2824,0,0,0,0,0,0,0,0,0,2733.941,6,0,0,0,0,0,0,
06085,"Santa Clara County, California",CA,159674.0,1903297.0,1474.19,55.87,0.3995,0.525,75,1,3,0,2,0,0,2,1,1291.084,6,75,0,0,0,0,0,
06087,"Santa Cruz County, California",CA,109266.0,266021.0,597.66,43.56,0.5444,0.5729,0,0,0,0,0,0,0,0,0,445.106,6,0,0,0,0,0,0,
06089,"Shasta County, California",CA,71931.0,181554.0,48.09,23.27,-0.3646,-0.3737,0,0,0,0,0,0,0,0,0,3775.651,6,0,0,0,0,0,0,
06091,"Sierra County, California",CA,60000.0,2731.0,2.87,24.4,-0.2423,-0.2478,0,0,0,0,0,0,0,0,0,953.168,6,0,0,0,0,0,0,
06093,"Siskiyou County, California",CA,55499.0,43834.0,6.98,23.08,-0.1923,-0.207,0,0,0,0,0,0,0,0,0,6278.767,6,0,0,0,0,0,0,
06095,"Solano County, California",CA,99994.0,450824.0,548.62,28.37,0.2299,0.3048,1,1,0,0,0,0,0,0,0,821.736,6,1,0,0,0,0,0,
06097,"Sonoma County, California",CA,102840.0,485642.0,308.28,37.85,0.4621,0.4791,0,0,0,0,0,0,0,0,0,1575.337,6,0,0,0,0,0,0,
06099,"Stanislaus County, California",CA,79661.0,552250.0,369.11,19.14,-0.1096,0.0063,1,1,0,0,0,0,0,0,0,1496.15,6,1,0,0,0,0,0,
06101,"Sutter County, California",CA,75450.0,98971.0,164.21,20.21,-0.3141,-0.1626,0,0,0,0,0,0,0,0,0,602.696,6,0,0,0,0,0,0,
06103,"Tehama County, California",CA,61834.0,65520.0,22.22,18.84,-0.4179,-0.3677,0,0,0,0,0,0,0,0,0,2949.137,6,0,0,0,0,0,0,
06105,"Trinity County, California",CA,53498.0,15886.0,5.0,18.05,-0.0939,-0.113,0,0,0,0,0,0,0,0,0,3179.268,6,0,0,0,0,0,0,
06107,"Tulare County, California",CA,69489.0,475774.0,98.63,15.84,-0.2071,-0.1204,0,0,0,0,0,0,0,0,0,4823.899,6,0,0,0,0,0,0,
06109,"Tuolumne County, California",CA,72259.0,54873.0,24.71,23.94,-0.2187,-0.209,0,0,0,0,0,0,0,0,0,2220.911,6,0,0,0,0,0,0,
06111,"Ventura County, California",CA,107327.0,838259.0,455.38,35.67,0.151,0.168,0,0,0,0,0,0,0,0,0,1840.775,6,0,0,0,0,0,0,
06113,"Yolo County, California",CA,88818.0,217782.0,214.99,44.08,0.3625,0.4204,0,0,0,0,0,0,0,0,0,1012.988,6,0,0,0,0,0,0,
06115,"Yuba County, California",CA,73313.0,83079.0,131.45,17.9,-0.2583,-0.2412,0,0,0,0,0,0,0,0,0,632.006,6,0,0,0,0,0,0,
08001,"Adams County, Colorado",CO,91387.0,524408.0,449.46,28.02,0.0901,0.0723,1,1,1,0,0,0,0,0,0,1166.74,2,1,0,0,0,0,0,
08003,"Alamosa County, Colorado",CO,51445.0,16515.0,22.85,29.31,-0.1081,0.0199,0,0,0,0,0,0,0,0,0,722.645,2,0,0,0,0,0,0,
08005,"Arapahoe County, Colorado",CO,97215.0,655709.0,821.81,45.74,0.201,0.1375,9,1,0,0,0,0,0,0,0,797.884,2,9,0,0,0,0,0,
08007,"Archuleta County, Colorado",CO,76524.0,13730.0,10.17,40.71,-0.1405,-0.2394,0,0,0,0,0,0,0,0,0,1350.088,2,0,0,0,0,0,0,
08009,"Baca County, Colorado",CO,40380.0,3460.0,1.35,24.08,-0.7041,-0.6825,0,0,0,0,0,0,0,0,0,2554.993,2,0,0,0,0,0,0,
08011,"Bent County, Colorado",CO,49194.0,5524.0,3.65,14.17,-0.3888,-0.3092,0,0,0,0,0,0,0,0,0,1512.847,2,0,0,0,0,0,0,
08013,"Boulder County, Colorado",CO,102772.0,328317.0,451.99,63.91,0.5577,0.4863,0,0,1,1,0,0,0,1,1,726.385,2,0,0,0,0,0,0,
08014,"Broomfield County, Colorado",CO,121025.0,75110.0,2278.27,58.64,0.2853,0.1408,1,1,0,0,0,0,0,0,0,32.968,2,1,0,0,0,0,0,
08015,"Chaffee County, Colorado",CO,70909.0,19876.0,19.61,45.42,0.1358,-0.0464,0,0,0,0,0,0,0,0,0,1013.408,2,0,0,0,0,0,0,
08017,"Cheyenne County, Colorado",CO,67768.0,1732.0,0.97,24.4,-0.7791,-0.723,0,0,0,0,0,0,0,0,0,1778.276,2,0,0,0,0,0,0,
08019,"Clear Creek County, Colorado",CO,96667.0,9358.0,23.69,56.26,0.1659,0.0287,0,0,0,0,0,0,0,0,0,395.073,2,0,0,0,0,0,0,
08021,"Conejos County, Colorado",CO,47209.0,7536.0,5.85,23.28,-0.1781,-0.0332,0,0,0,0,0,0,0,0,0,1287.428,2,0,0,0,0,0,0,
08023,"Costilla County, Colorado",CO,36519.0,3571.0,2.91,27.85,0.1466,0.2901,0,0,0,0,0,0,0,0,0,1227.593,2,0,0,0,0,0,0,
08025,"Crowley County, Colorado",CO,47563.0,5734.0,7.28,12.66,-0.4742,-0.4851,0,0,0,0,0,0,0,0,0,787.428,2,0,0,0,0,0,0,
08027,"Custer County, Colorado",CO,72700.0,5073.0,6.87,35.27,-0.3607,-0.4119,0,0,0,0,0,0,0,0,0,738.626,2,0,0,0,0,0,0,
08029,"Delta County, Colorado",CO,58330.0,31353.0,27.45,25.68,-0.3552,-0.4523,0,0,0,0,0,0,0,0,0,1142.125,2,0,0,0,0,0,0,
08031,"Denver County, Colorado",CO,91681.0,713734.0,4662.67,55.65,0.5615,0.5638,3,1,3,0,0,1,0,0,0,153.074,2,3,0,0,0,0,0,
08033,"Dolores County, Colorado",CO,70490.0,2385.0,2.23,24.71,-0.5292,-0.5764,0,0,0,0,0,0,0,0,0,1067.17,2,0,0,0,0,0,0,
08035,"Douglas County, Colorado",CO,145737.0,368283.0,437.97,60.93,-0.0699,-0.1811,2,1,0,0,0,0,0,0,0,840.888,2,2,0,0,0,0,0,
08037,"Eagle County, Colorado",CO,103174.0,55374.0,32.87,50.27,0.2444,0.199,0,0,0,0,0,0,0,0,0,1684.47,2,0,0,0,0,0,0,
08039,"Elbert County, Colorado",CO,129477.0,27152.0,14.68,35.17,-0.5114,-0.5405,0,0,1,0,0,0,0,0,0,1850.086,2,0,0,0,0,0,0,
08041,"El Paso County, Colorado",CO,87470.0,736008.0,346.13,41.12,-0.098,-0.2257,4,1,1,0,0,0,0,0,0,2126.416,2,4,0,0,0,0,0,
08043,"Fremont County, Colorado",CO,61027.0,49394.0,32.2,21.04,-0.3843,-0.4475,0,0,0,0,0,0,0,0,0,1533.835,2,0,0,0,0,0,0,
08045,"Garfield County, Colorado",CO,86172.0,62034.0,21.05,33.41,0.0209,-0.0709,0,0,0,0,0,0,0,0,0,2947.425,2,0,0,0,0,0,0,
08047,"Gilpin County, Colorado",CO,88654.0,5877.0,39.17,48.38,0.1271,0.0196,0,0,0,0,0,0,0,0,0,150.023,2,0,0,0,0,0,0,
08049,"Grand County, Colorado",CO,84558.0,15794.0,8.55,41.78,-0.008,-0.1349,0,0,0,0,0,0,0,0,0,1846.447,2,0,0,0,0,0,0,
08051,"Gunnison County, Colorado",CO,77358.0,17158.0,5.3,59.27,0.2923,0.1955,0,0,0,0,0,0,0,0,0,3239.14,2,0,0,0,0,0,0,
08053,"Hinsdale County, Colorado",CO,64327.0,939.0,0.84,47.05,-0.1238,-0.2411,0,0,0,0,0,0,0,0,0,1117.231,2,0,0,0,0,0,0,
08055,"Huerfano County, Colorado",CO,52139.0,6946.0,4.37,27.06,-0.0858,-0.0647,0,0,0,0,0,0,0,0,0,1591.033,2,0,0,0,0,0,0,
08057,"Jackson County, Colorado",CO,41809.0,1422.0,0.88,27.54,-0.5528,-0.5302,0,0,0,0,0,0,0,0,0,1613.726,2,0,0,0,0,0,0,
08059,"Jefferson County, Colorado",CO,107800.0,579715.0,758.41,50.75,0.1947,0.07,0,0,0,0,0,0,0,0,0,764.383,2,0,0,0,0,0,0,
08061,"Kiowa County, Colorado",CO,56389.0,1356.0,0.77,20.63,-0.7439,-0.7444,0,0,0,0,0,0,0,0,0,1767.809,2,0,0,0,0,0,0,
08063,"Kit Carson County, Colorado",CO,59810.0,7015.0,3.25,18.44,-0.6833,-0.6554,0,0,0,0,0,0,0,0,0,2160.822,2,0,0,0,0,0,0,
08065,"Lake County, Colorado",CO,93655.0,7411.0,19.66,46.08,0.1642,0.1058,0,0,0,0,0,0,0,0,0,376.919,2,0,0,0,0,0,0,
08067,"La Plata County, Colorado",CO,85296.0,56088.0,33.19,47.26,0.1865,0.0921,0,0,0,0,0,0,0,0,0,1689.682,2,0,0,0,0,0,0,
08069,"Larimer County, Colorado",CO,91364.0,363561.0,140.06,51.74,0.176,0.0492,0,0,1,1,0,0,0,0,0,2595.747,2,0,0,0,0,0,0,
08071,"Las Animas County, Colorado",CO,50408.0,14392.0,3.02,17.27,-0.135,-0.1557,0,0,0,0,0,0,0,0,0,4772.938,2,0,0,0,0,0,0,
08073,"Lincoln County, Colorado",CO,54257.0,5561.0,2.16,25.72,-0.6449,-0.6137,0,0,0,0,0,0,0,0,0,2577.73,2,0,0,0,0,0,0,
08075,"Logan County, Colorado",CO,55074.0,21067.0,11.46,18.91,-0.5665,-0.5596,0,0,2,1,1,0,0,1,1,1838.599,2,0,0,0,0,0,0,
08077,"Mesa County, Colorado",CO,71485.0,157316.0,47.26,30.63,-0.2431,-0.3629,0,0,0,0,0,0,0,0,0,3328.721,2,0,0,0,0,0,0,
08079,"Mineral County, Colorado",CO,52455.0,799.0,0.91,54.53,-0.1328,-0.1641,0,0,0,0,0,0,0,0,0,875.76,2,0,0,0,0,0,0,
08081,"Moffat County, Colorado",CO,70975.0,13258.0,2.8,21.0,-0.6282,-0.6788,0,0,0,0,0,0,0,0,0,4743.244,2,0,0,0,0,0,0,
08083,"Montezuma County, Colorado",CO,63005.0,26204.0,12.91,30.81,-0.21,-0.3031,0,0,0,0,0,0,0,0,0,2029.349,2,0,0,0,0,0,0,
08085,"Montrose County, Colorado",CO,66072.0,43272.0,19.31,28.27,-0.326,-0.4207,0,0,0,0,0,0,0,0,0,2240.946,2,0,0,0,0,0,0,
08087,"Morgan County, Colorado",CO,75407.0,29186.0,22.79,17.57,-0.4859,-0.4186,0,0,0,0,0,0,0,0,0,1280.485,2,0,0,0,0,0,0,
08089,"Otero County, Colorado",CO,54897.0,18460.0,14.63,18.8,-0.264,-0.2519,0,0,0,0,0,0,0,0,0,1261.946,2,0,0,0,0,0,0,
08091,"Ouray County, Colorado",CO,84556.0,5024.0,9.29,53.96,0.2121,0.1074,0,0,0,0,0,0,0,0,0,540.671,2,0,0,0,0,0,0,
08093,"Park County, Colorado",CO,95450.0,17739.0,8.09,38.83,-0.165,-0.2637,0,0,0,0,0,0,0,0,0,2193.51,2,0,0,0,0,0,0,
08095,"Phillips County, Colorado",CO,60372.0,4491.0,6.53,25.65,-0.627,-0.581,0,0,0,0,0,0,0,0,0,687.928,2,0,0,0,0,0,0,
08097,"Pitkin County, Colorado",CO,100318.0,17119.0,17.64,63.97,0.4424,0.4541,0,0,0,0,0,0,0,0,0,970.701,2,0,0,0,0,0,0,
08099,"Prowers County, Colorado",CO,57601.0,11931.0,7.28,18.84,-0.5066,-0.4691,0,0,0,0,0,0,0,0,0,1638.407,2,0,0,0,0,0,0,
08101,"Pueblo County, Colorado",CO,62250.0,168726.0,70.7,25.02,-0.0512,0.0033,0,0,0,0,0,0,0,0,0,2386.591,2,0,0,0,0,0,0,
08103,"Rio Blanco County, Colorado",CO,72620.0,6518.0,2.02,26.59,-0.6371,-0.6836,0,0,0,0,0,0,0,0,0,3220.971,2,0,0,0,0,0,0,
08105,"Rio Grande County, Colorado",CO,62166.0,11394.0,12.49,31.11,-0.232,-0.1959,0,0,0,0,0,0,0,0,0,911.956,2,0,0,0,0,0,0,
08107,"Routt County, Colorado",CO,104803.0,24990.0,10.58,52.12,0.2774,0.1698,0,0,0,0,0,0,0,0,0,2362.02,2,0,0,0,0,0,0,
08109,"Saguache County, Colorado",CO,54283.0,6511.0,2.05,30.71,0.0374,0.0872,0,0,0,0,0,0,0,0,0,3168.566,2,0,0,0,0,0,0,
08111,"San Juan County, Colorado",CO,73889.0,690.0,1.78,47.23,0.3197,0.0988,0,0,0,0,0,0,0,0,0,387.516,2,0,0,0,0,0,0,
08113,"San Miguel County, Colorado",CO,80117.0,8026.0,6.24,65.21,0.4944,0.4477,0,0,0,0,0,0,0,0,0,1286.725,2,0,0,0,0,0,0,
08115,"Sedgwick County, Colorado",CO,52833.0,2346.0,4.28,27.4,-0.5633,-0.5484,0,0,0,0,0,0,0,0,0,548.041,2,0,0,0,0,0,0,
08117,"Summit County, Colorado",CO,106255.0,30857.0,50.72,52.47,0.3716,0.2763,0,0,0,0,0,0,0,0,0,608.328,2,0,0,0,0,0,0,
08119,"Teller County, Colorado",CO,80666.0,24774.0,44.47,37.83,-0.3547,-0.4248,0,0,0,0,0,0,0,0,0,557.141,2,0,0,0,0,0,0,
08121,"Washington County, Colorado",CO,65164.0,4839.0,1.92,24.88,-0.7509,-0.7367,0,0,0,0,0,0,0,0,0,2518.084,2,0,0,0,0,0,0,
08123,"Weld County, Colorado",CO,93287.0,340711.0,85.5,31.96,-0.2097,-0.2243,0,0,1,0,1,0,0,1,1,3984.958,2,0,0,0,0,0,0,
08125,"Yuma County, Colorado",CO,60051.0,9921.0,4.2,25.97,-0.6539,-0.6548,0,0,0,0,0,0,0,0,0,2364.399,2,0,0,0,0,0,0,
09110,"Capitol Planning Region, Connecticut",CT,91541.0,969029.0,943.23,41.49,0.2194,,1,1,0,0,0,0,0,0,0,1027.349,3,1,0,0,0,0,0,
09120,"Greater Bridgeport Planning Region, Connecticut",CT,87135.0,326296.0,2327.68,41.66,0.2331,,1,1,0,0,0,0,0,0,0,140.181,3,1,0,0,0,0,0,
09130,"Lower Connecticut River Valley Planning Region, Connecticut",CT,101117.0,174983.0,412.58,45.45,0.1344,,0,0,0,0,0,0,0,0,0,424.115,3,0,0,0,0,0,0,
09140,"Naugatuck Valley Planning Region, Connecticut",CT,86365.0,452303.0,1095.74,33.79,-0.0738,,0,0,0,0,0,0,0,0,0,412.784,3,0,0,0,0,0,0,
09150,"Northeastern Connecticut Planning Region, Connecticut",CT,87564.0,95829.0,173.01,26.16,-0.1543,,0,0,0,0,0,0,0,0,0,553.895,3,0,0,0,0,0,0,
09160,"Northwest Hills Planning Region, Connecticut",CT,91035.0,112848.0,143.46,39.39,-0.0126,,0,0,0,0,0,0,0,0,0,786.642,3,0,0,0,0,0,0,
09170,"South Central Connecticut Planning Region, Connecticut",CT,86266.0,566803.0,1543.71,41.07,0.2007,,1,1,0,0,0,0,0,0,0,367.169,3,1,0,0,0,0,0,
09180,"Southeastern Connecticut Planning Region, Connecticut",CT,84185.0,279025.0,466.49,34.64,0.1296,,0,0,0,0,0,0,0,0,0,598.135,3,0,0,0,0,0,0,
09190,"Western Connecticut Planning Region, Connecticut",CT,124553.0,621232.0,1167.45,55.05,0.191,,2,1,0,0,0,0,0,0,0,532.127,3,2,0,0,0,0,0,
10001,"Kent County, Delaware",DE,72872.0,185043.0,315.74,26.74,0.02,-0.049,0,0,0,0,0,0,0,0,0,586.061,2,0,0,0,0,0,0,
10003,"New Castle County, Delaware",DE,89901.0,573030.0,1344.08,39.22,0.3256,0.296,0,1,4,0,4,0,0,1,1,426.337,2,3,1,0,0,0,0,
10005,"Sussex County, Delaware",DE,78162.0,247799.0,264.7,32.57,-0.1097,-0.22,0,0,0,0,0,0,0,0,0,936.146,2,0,0,0,0,0,0,
11001,"District of Columbia, District of Columbia",DC,106287.0,672079.0,10994.98,63.56,0.8607,0.8872,1,1,3,0,0,3,0,0,0,61.126,3,1,0,0,0,0,0,
