opp_id,project_id,match_probability,match_weight,rule_status,manual_action,opp_incident,opp_date,opp_state,project_name,gamma_state,gamma_county,gamma_city,gamma_name_norm,gamma_company_tokens,gamma_name_tokens,gamma_lat_lon,gamma_name_in_summary
opp_d8acbb28f73c,prj_276,0.999998,19.0119,rule_confirmed,confirm,Shelby County Health Department (xAI 15-turbine air permit application),2025-01-15,TN,Colossus,1,1,0,3,2,1,3,0
opp_3d338028f9c3,prj_276,0.999998,19.0119,rule_confirmed,confirm,Tennessee Valley Authority (xAI additional 150 MW),2026-02-11,TN,Colossus,1,1,0,3,2,1,3,0
opp_f5b1e160deb4,prj_276,0.999998,19.0119,rule_confirmed,confirm,Memphis & Shelby County Air Pollution Control Board (xAI appeal filing),2025-07-15,TN,Colossus,1,1,0,3,2,1,3,0
opp_7455a1e39a1e,prj_276,0.999998,19.0119,rule_confirmed,confirm,Shelby County Health Department (xAI 15-turbine permit issuance),2025-07-02,TN,Colossus,1,1,0,3,2,1,3,0
opp_0e4c335737e1,prj_276,0.999998,19.0119,rule_confirmed,confirm,Memphis (SCHD public hearing — Fairley High School),2025-04-25,TN,Colossus,1,1,0,3,2,1,3,0
opp_85c341ac84b7,prj_256,0.999998,18.8838,rule_confirmed,,West Rockhill Township (Bucks County),2026-04-15,PA,Sellersville / West Rockhill Township Data Center,1,1,1,0,0,3,3,0
opp_72307cd2472f,prj_33,0.999998,18.8606,rule_confirmed,,Decatur Township (Indianapolis),2026-04-20,IN,Decatur Technology Park,1,1,1,1,1,1,2,0
opp_4916d5cd8858,prj_323,0.999998,18.8606,rule_confirmed,,Holly Ridge / Richland Parish,2025-11-19,LA,Meta Hyperion,1,1,1,1,1,1,2,0
opp_a07a908a8fee,prj_146,0.999998,18.8258,rule_confirmed,,Charlotte,2026-04-23,NC,Charlotte University City Data Center,1,1,3,0,1,1,2,0
opp_b873b14db606,prj_159,0.999998,18.8258,rule_confirmed,,Mooresville,2025-08-13,NC,Tract Mooresville Technology Park,1,1,3,0,1,1,2,0
opp_ed4d5676f5af,prj_72,0.999998,18.7998,rule_confirmed,,Dickerson (Montgomery County),2026-02-01,MD,Atmosphere Dickerson Data Center,1,1,1,0,2,1,3,0
opp_99cd9e1c93f2,prj_56,0.999998,18.7998,rule_confirmed,,Louisville (Shively),2026-03-05,KY,PowerHouse Louisville,1,1,1,0,2,1,3,0
opp_e049359a3277,prj_276,0.999998,18.6443,rule_confirmed,confirm,Shelby County Commission (xAI public hearing resolution),2025-04-01,TN,Colossus,1,1,0,3,2,1,2,0
opp_d219396541c4,prj_209,0.999997,18.5396,unlinked,,Clifton Township,2025-08-22,PA,Project Gold,1,1,1,0,0,0,3,2
opp_577c1410331e,prj_81,0.999997,18.4322,rule_confirmed,,Ypsilanti Township,2025-06-01,MI,Ypsilanti University of Michigan × Los Alamos Supercomputing Research Center,1,1,1,0,2,1,2,0
opp_d7d9ccda1603,prj_74,0.999997,18.4322,rule_confirmed,,Saline Township Board (I-1 to A-1 rescission),2026-01-28,MI,Project Mitten / The Barn,1,1,1,0,2,1,2,0
opp_b6fe898298f5,prj_235,0.999997,18.4322,rule_confirmed,,Limerick Township (Linfield),2026-01-01,PA,Linfield Data Center,1,1,1,0,2,1,2,0
opp_fc900da0efeb,prj_46,0.999997,18.4322,rule_confirmed,,Adair County,2024-04-24,IA,Applied Digital Adair,1,1,1,0,2,1,2,0
opp_7c06af7ad5fe,prj_74,0.999997,18.4322,review_candidate,,Saline Township (consent judgment with Related Digital),2025-10-15,MI,Project Mitten / The Barn,1,1,1,0,2,1,2,0
opp_9f706f5b61eb,prj_74,0.999997,18.4322,rule_confirmed,,Saline Township Board (rezoning denial),2025-09-10,MI,Project Mitten / The Barn,1,1,1,0,2,1,2,0
opp_11fa1ec005e1,prj_74,0.999997,18.4322,rule_confirmed,,Saline Township Planning Commission,2025-08-12,MI,Project Mitten / The Barn,1,1,1,0,2,1,2,0
opp_f172e6ccdadb,prj_84,0.999997,18.3289,rule_confirmed,,"Lyon Township (Oakland County) trustee recall campaign over Verrus Project Flex, MI",2026-04-27,MI,Project Flex,1,1,0,0,1,1,3,1
opp_254d8776189c,prj_276,0.999997,18.3289,unlinked,,"Memphis (Boxtown protest at xAI Colossus 1, 3231 Paul R. Lowry Rd), TN",2026-05-01,TN,Colossus,1,1,0,0,1,1,3,1
opp_940f4bf80f61,prj_166,0.999996,18.0805,rule_confirmed,,City of Trenton,2026-03-30,OH,Project Mila / Trenton Industrial Park Data Center,1,1,0,2,1,2,3,0
opp_d550f074a001,prj_125,0.999996,17.9613,rule_confirmed,,Town of Lansing (TeraWulf 'Cayuga Data Campus' petition),2026-06-17,NY,Cayuga Data Campus,1,1,0,0,1,1,2,1
opp_81d7cb4b7593,prj_140,0.999996,17.9199,rule_confirmed,,Rowan County,2026-03-17,NC,Rowan County Data Center,1,1,-1,2,1,2,2,0
opp_6b836a2ea426,prj_111,0.999996,17.8726,rule_confirmed,confirm,Villa Ridge (Franklin County),2026-01-15,MO,Gateway Digital Campus,1,1,1,0,0,0,3,1
opp_78f2befc3676,prj_321,0.999996,17.8726,unlinked,,Archbald,2025-11-01,PA,Harper Road Technology Park,1,1,1,0,0,0,3,1
opp_78f2befc3676,prj_207,0.999996,17.8726,unlinked,,Archbald,2025-11-01,PA,Project Boson,1,1,1,0,0,0,3,1
opp_78f2befc3676,prj_205,0.999996,17.8726,unlinked,,Archbald,2025-11-01,PA,Project Gravity,1,1,1,0,0,0,3,1
opp_78f2befc3676,prj_204,0.999996,17.8726,unlinked,,Archbald,2025-11-01,PA,Wildcat Ridge AI Data Center,1,1,1,0,0,0,3,1
opp_78f2befc3676,prj_250,0.999996,17.8726,unlinked,,Archbald,2025-11-01,PA,Project Green Mountain,1,1,1,0,0,0,3,1
opp_b6fe898298f5,prj_242,0.999995,17.7533,unlinked,,Limerick Township (Linfield),2026-01-01,PA,Limerick / Project Laurel Data Center,1,1,1,0,0,2,3,0
opp_6c99b2ced8b6,prj_49,0.999995,17.7533,unlinked,reject,"Council Bluffs (data center moratorium denied), IA",2026-06-15,IA,Google Council Bluffs,1,1,1,0,0,2,3,0
opp_63251ae21b23,prj_163,0.999995,17.7533,unlinked,,New Albany (Licking County),2026-07-16,OH,AWS Innovation Campus / New Albany Data Center Campus,1,1,1,0,0,2,3,0
opp_63251ae21b23,prj_164,0.999995,17.7533,review_candidate,,New Albany (Licking County),2026-07-16,OH,QTS New Albany Data Center Campus,1,1,1,0,0,2,3,0
opp_a3255b50d3d4,prj_125,0.999995,17.5167,rule_confirmed,,Town of Dryden,2026-02-19,NY,Cayuga Data Campus,1,1,0,4,1,1,1,0
opp_e56a1f96e77b,prj_265,0.999994,17.3857,rule_confirmed,,South Londonderry Township,2026-05-14,PA,South Annville Township Data Center,1,1,1,0,0,2,2,0
opp_708e57f81080,prj_325,0.999994,17.3857,unlinked,,New Carlisle (Olive Township),2026-07-08,IN,New Carlisle Chicago Trail Data Center (Third Site),1,1,1,0,0,2,2,0
opp_63921ce13feb,prj_103,0.999994,17.2900,rule_confirmed,,St. Louis,2026-04-21,MO,Armory Innovation Data Center,1,0,3,2,2,1,3,0
opp_85267c1283be,prj_226,0.999994,17.2720,rule_confirmed,,South Strabane Township,2025-11-01,PA,Zediker Station Data Center,1,1,3,1,1,0,2,0
opp_cf18ec496647,prj_69,0.999993,17.1973,rule_confirmed,,Frederick County,2025-12-24,MD,Federick County Zoning Overlay + Quantum Frederick Park Data Center Campus,1,1,-1,0,2,3,2,0
opp_3d94fe3695b1,prj_322,0.999993,17.1701,rule_confirmed,,Perry Township,2025-07-01,OH,Province Group Perry Village Data Center Campus,1,1,1,0,1,1,3,0
opp_cbdfb8639b4a,prj_260,0.999993,17.1701,rule_confirmed,,"Big Beaver Borough (Switch $1.4B campus town hall amid opposition), PA",2026-06-02,PA,Switch Data Center at Former Pitt Race Complex,1,1,1,0,1,1,3,0
opp_a16c9fb77bf3,prj_213,0.999993,17.1701,rule_confirmed,,Lancaster City,2025-10-06,PA,CoreWeave Lancaster AI Campuses,1,1,1,0,1,1,3,0
opp_0e4c335737e1,prj_277,0.999992,17.0147,unlinked,reject,Memphis (SCHD public hearing — Fairley High School),2025-04-25,TN,Colossus 2,1,1,0,3,1,1,2,0
opp_9901ad833120,prj_277,0.999992,17.0147,unlinked,reject,EPA (Memphis ozone non-attainment petition),2025-06-05,TN,Colossus 2,1,1,0,3,1,1,2,0
opp_64bdcdf8bd65,prj_277,0.999992,17.0147,unlinked,reject,Shelby County Health Department (xAI enforcement letter),2024-08-26,TN,Colossus 2,1,1,0,3,1,1,2,0
opp_d8acbb28f73c,prj_277,0.999992,17.0147,unlinked,reject,Shelby County Health Department (xAI 15-turbine air permit application),2025-01-15,TN,Colossus 2,1,1,0,3,1,1,2,0
opp_e049359a3277,prj_277,0.999992,17.0147,unlinked,reject,Shelby County Commission (xAI public hearing resolution),2025-04-01,TN,Colossus 2,1,1,0,3,1,1,2,0
opp_ff2f842fb285,prj_277,0.999992,17.0147,unlinked,reject,EPA Region 4 (xAI Memphis inquiry),2024-11-01,TN,Colossus 2,1,1,0,3,1,1,2,0
opp_7989cc6d9520,prj_277,0.999992,17.0147,unlinked,reject,Tennessee Valley Authority (xAI 150 MW supply),2024-11-07,TN,Colossus 2,1,1,0,3,1,1,2,0
opp_6b8a649077ec,prj_277,0.999992,17.0147,unlinked,reject,Memphis & Shelby County Air Pollution Control Board (xAI appeal dismissed),2025-12-16,TN,Colossus 2,1,1,0,3,1,1,2,0
opp_7455a1e39a1e,prj_277,0.999992,17.0147,unlinked,reject,Shelby County Health Department (xAI 15-turbine permit issuance),2025-07-02,TN,Colossus 2,1,1,0,3,1,1,2,0
opp_694458bf138a,prj_277,0.999992,17.0147,unlinked,reject,Memphis (NAACP/SELC 60-day NOI to sue xAI Colossus 1),2025-06-17,TN,Colossus 2,1,1,0,3,1,1,2,0
opp_d3a1043dd652,prj_277,0.999992,17.0147,unlinked,reject,Shelby County Health Department (SELC second xAI letter),2025-04-09,TN,Colossus 2,1,1,0,3,1,1,2,0
opp_3d338028f9c3,prj_277,0.999992,17.0147,unlinked,reject,Tennessee Valley Authority (xAI additional 150 MW),2026-02-11,TN,Colossus 2,1,1,0,3,1,1,2,0
opp_f5b1e160deb4,prj_277,0.999992,17.0147,unlinked,reject,Memphis & Shelby County Air Pollution Control Board (xAI appeal filing),2025-07-15,TN,Colossus 2,1,1,0,3,1,1,2,0
opp_5793674a1ca2,prj_74,0.999991,16.8436,rule_confirmed,confirm,Saline Township,2025-10-01,MI,Project Mitten / The Barn,1,1,3,0,2,0,2,0
opp_bb9815f66d13,prj_80,0.999991,16.8026,rule_confirmed,,Kalkaska County,2025-11-01,MI,Rocklocker Kalkaska Data Center,1,1,1,0,1,1,2,0
opp_0453f3eb092f,prj_121,0.999990,16.6557,rule_confirmed,confirm,Kenilworth (CoreWeave $250M tax break),2025-11-01,NJ,CoreWeave Kenilworth,1,1,0,1,1,2,3,0
opp_566cc762af35,prj_312,0.999987,16.2273,rule_confirmed,,Oliver County,2024-12-12,ND,Applied Digital Oliver County,1,1,0,0,2,2,3,0
opp_491c11a25b10,prj_285,0.999987,16.1860,rule_confirmed,,Tucker County,2026-03-06,WV,Ridgeline Facility,1,1,-1,0,2,0,2,1
opp_11426ce2cf52,prj_192,0.999986,16.1623,review_candidate,,Wilmington (Ardent/TAC),2026-02-20,OH,AWS Wilmington Data Center,1,1,1,1,0,1,3,0
opp_fb11da4e8a3a,prj_174,0.999986,16.1276,unlinked,,Lordstown,2025-10-01,OH,Stargate Project - Lordstown AI Data Center Campus,1,1,3,0,0,1,3,0
opp_4178542bc45d,prj_205,0.999985,15.9985,unlinked,,Archbald Borough,2026-03-27,PA,Project Gravity,1,1,3,2,0,0,3,0
opp_2f62a1b1146b,prj_111,0.999985,15.9791,rule_confirmed,,Franklin County (county-wide regulations),2026-03-17,MO,Gateway Digital Campus,1,1,0,0,2,0,2,1
opp_1302073d609e,prj_109,0.999983,15.8652,rule_confirmed,,Foristell,2026-03-16,MO,Oppidan Foristell Data Center Sites,1,0,3,1,2,1,3,0
opp_d51e905c487c,prj_305,0.999982,15.7948,unlinked,reject,Nashville/Davidson County,2026-04-17,TN,Nashville DC Blox Data Center,1,1,1,1,0,1,2,0
opp_9821df442512,prj_283,0.999982,15.7600,unlinked,,Memphis,2025-08-01,TN,5C Memphis Data Center,1,1,3,0,0,1,2,0
opp_4178542bc45d,prj_204,0.999980,15.5815,unlinked,,Archbald Borough,2026-03-27,PA,Wildcat Ridge AI Data Center,1,1,3,0,1,0,3,0
opp_6719b620e318,prj_254,0.999978,15.4937,unlinked,,South Annville Township,2026-05-13,PA,South Hanover Township Data Center,1,0,1,1,1,2,2,0
opp_91b0e9c4a7da,prj_15,0.999976,15.3607,unlinked,,Pulaski County (Little Rock area),2026-03-14,AR,Port of Little Rock Data Center,1,1,0,0,1,3,2,0
opp_7f43ef5e9f13,prj_266,0.999975,15.2630,unlinked,,Ransom Township,2026-02-27,PA,Newton Township Data Center,1,1,0,0,0,1,3,1
opp_5309f49a1a14,prj_125,0.999974,15.2140,rule_confirmed,,Lansing,2025-09-24,NY,Cayuga Data Campus,1,1,3,0,1,0,2,0
opp_4916d5cd8858,prj_327,0.999968,14.9239,unlinked,,Holly Ridge / Richland Parish,2025-11-19,LA,Meta Project Everest,1,1,-1,0,1,0,3,1
opp_8be8b626b0e2,prj_327,0.999968,14.9239,unlinked,,Richland Parish (Mississippi River Alluvial Aquifer water withdrawal),2025-12-01,LA,Meta Project Everest,1,1,-1,0,1,0,3,1
opp_a762a186f5a3,prj_327,0.999968,14.9239,unlinked,,Rayville (Sierra Club Delta Chapter town hall),2025-11-17,LA,Meta Project Everest,1,1,-1,0,1,0,3,1
opp_1228ae833969,prj_327,0.999968,14.9239,unlinked,,Richland Parish,2025-08-01,LA,Meta Project Everest,1,1,-1,0,1,0,3,1
opp_51faef25a654,prj_327,0.999968,14.9239,unlinked,,Richland Parish Police Jury,2024-07-01,LA,Meta Project Everest,1,1,-1,0,1,0,3,1
opp_9514c59ae274,prj_140,0.999966,14.8541,rule_confirmed,,Rowan County,2026-04-21,NC,Rowan County Data Center,1,1,-1,2,0,2,2,0
opp_0c5b2b003fae,prj_198,0.999965,14.8204,review_candidate,,Pike County,2026-04-21,OH,PORTS Technology Center,1,1,1,0,2,0,2,0
opp_660194b23c81,prj_17,0.999965,14.8204,rule_confirmed,,Waterford / East Lyme,2024-01-09,CT,Millstone Nuclear Power Station Data Center,1,1,1,0,2,0,2,0
opp_a21a79c66f82,prj_325,0.999963,14.7204,review_candidate,,"St. Joseph County Council (third New Carlisle-area data center rezoning, ~$13B), IN",2026-05-13,IN,New Carlisle Chicago Trail Data Center (Third Site),1,1,0,1,0,3,3,0
opp_c7e3a124dc06,prj_276,0.999963,14.7170,unlinked,,Memphis TN / Southaven MS (xAI discloses $2.8B more turbine purchases amid lawsuit),2026-05-20,TN,Colossus,1,1,0,0,1,0,3,1
opp_83d204607b21,prj_232,0.999963,14.7170,unlinked,,Blakely,2025-09-12,PA,Dickson City Data Centers,1,1,0,0,1,0,3,1
opp_531c0b6ca3ae,prj_83,0.999963,14.7128,unlinked,,Erie Township,2026-02-10,MI,Project Ironwood,1,1,0,0,2,0,1,1
opp_27a9926da3d0,prj_313,0.999963,14.7128,review_candidate,,Mercer County,2026-03-03,ND,River Run Energy Center,1,1,0,0,2,0,1,1
opp_21594d5addcb,prj_197,0.999963,14.7128,unlinked,,Adams County,2026-02-01,OH,Buck Canyon Properties Data Center,1,1,0,0,2,0,1,1
opp_14dc021dc16b,prj_114,0.999960,14.5977,rule_confirmed,,"Webster County / Marshfield (Lumon Solutions Tier III AI facility town hall), MO",2026-05-11,MO,Marshfield Webster Data Center,1,1,0,0,1,2,3,0
opp_93812452630d,prj_5,0.999960,14.5977,rule_confirmed,,"Birmingham (amended class action alleging city-developer conspiracy to evade DC moratorium), AL",2026-05-25,AL,DC BLOX Birmingham,1,1,0,0,1,2,3,0
opp_dd33968e7b3e,prj_121,0.999960,14.5977,rule_confirmed,,"Kenilworth Borough (Union County — community rally against $1.8B CoreWeave data center on former NEST campus), NJ",2026-05-07,NJ,CoreWeave Kenilworth,1,1,0,0,1,2,3,0
opp_4178542bc45d,prj_250,0.999959,14.5737,unlinked,,Archbald Borough,2026-03-27,PA,Project Green Mountain,1,1,3,1,0,0,3,0
opp_167f1c90905d,prj_69,0.999959,14.5598,review_candidate,,Maryland Supreme Court (blocks Frederick County referendum on Critical Digital Infrastructure Overlay Zone),2026-06-30,MD,Federick County Zoning Overlay + Quantum Frederick Park Data Center Campus,1,1,-1,1,0,3,2,0
opp_2e7b25d60ea2,prj_276,0.999955,14.4316,unlinked,,Memphis City Council (xAI Community Benefit Ordinance),2025-08-01,TN,Colossus,1,1,0,2,1,1,3,0
opp_885b5a2dd450,prj_176,0.999955,14.4316,rule_confirmed,,Niles,2026-04-20,OH,Bitdeer Weathersfield Project,1,1,0,2,1,1,3,0
opp_640418330b67,prj_165,0.999953,14.3786,rule_confirmed,confirm,Hilliard,2026-02-24,OH,AWS Hillard Campus,1,1,2,0,1,0,3,0
opp_e86a230fe959,prj_25,0.999952,14.3495,rule_confirmed,,Allen County / Fort Wayne,2023-10-01,IN,Project Zodiac,1,1,0,0,1,0,2,1
opp_93812452630d,prj_1,0.999952,14.3495,unlinked,,"Birmingham (amended class action alleging city-developer conspiracy to evade DC moratorium), AL",2026-05-25,AL,Project Nebius,1,1,0,0,1,0,2,1
opp_c7e3a124dc06,prj_277,0.999952,14.3495,rule_confirmed,confirm,Memphis TN / Southaven MS (xAI discloses $2.8B more turbine purchases amid lawsuit),2026-05-20,TN,Colossus 2,1,1,0,0,1,0,2,1
opp_824080a7cea0,prj_146,0.999949,14.2688,unlinked,,"Charlotte (citywide 150-day data center moratorium — public hearing), NC",2026-06-08,NC,Charlotte University City Data Center,1,1,0,1,2,1,2,0
opp_1fe5b42c3c0a,prj_81,0.999949,14.2688,rule_confirmed,confirm,Ypsilanti Community Utilities Authority (YCUA),2026-04-22,MI,Ypsilanti University of Michigan × Los Alamos Supercomputing Research Center,1,1,0,1,2,1,2,0
opp_e9134c28c41c,prj_72,0.999949,14.2688,rule_confirmed,,Montgomery County,2026-02-02,MD,Atmosphere Dickerson Data Center,1,1,0,1,2,1,2,0
opp_e397c11ee85e,prj_185,0.999948,14.2302,rule_confirmed,,Wood County (Bowling Green area),2026-01-06,OH,Meta Bowling Green Data Center,1,1,0,0,1,2,2,0
opp_dc2e8e8ec589,prj_15,0.999948,14.2302,rule_confirmed,,Army Corps of Engineers (Google Little Rock),2026-04-06,AR,Port of Little Rock Data Center,1,1,0,0,1,2,2,0
opp_b9342d9410a8,prj_174,0.999943,14.1043,unlinked,,"Lordstown Village Council, OH",2026-06-16,OH,Stargate Project - Lordstown AI Data Center Campus,1,1,1,0,0,1,3,0
opp_3daa01fe8b3d,prj_11,0.999943,14.1043,rule_confirmed,confirm,Columbiana (Shelby County),2026-02-17,AL,Columbiana Mining Facility and Data Center,1,1,1,0,0,1,3,0
opp_60d0a6f70af7,prj_166,0.999942,14.0640,rule_confirmed,,"Liberty Township, Butler County (data center PUD-review requirement), OH",2026-06-15,OH,Project Mila / Trenton Industrial Park Data Center,1,1,0,2,1,1,2,0
opp_2e7b25d60ea2,prj_277,0.999942,14.0640,rule_confirmed,,Memphis City Council (xAI Community Benefit Ordinance),2025-08-01,TN,Colossus 2,1,1,0,2,1,1,2,0
opp_caecccbb73b8,prj_167,0.999942,14.0640,rule_confirmed,,City of Hamilton,2025-11-12,OH,Hamilton Data Center,1,1,0,2,1,1,2,0
opp_0e952ed34143,prj_121,0.999939,13.9943,unlinked,,"New Jersey (Democratic legislators announce AI data-center tax-credit repeal; Kenilworth CoreWeave protest), NJ",2026-05-20,NJ,CoreWeave Kenilworth,1,-1,0,0,1,2,1,1
opp_b5b951136611,prj_107,0.999937,13.9477,unlinked,,Kansas City,2026-01-16,MO,Lambda AI Factory,1,1,3,0,1,0,1,0
opp_b9342d9410a8,prj_175,0.999932,13.8419,rule_confirmed,,"Lordstown Village Council, OH",2026-06-16,OH,Lordstown Data Center,1,0,1,1,2,1,3,0
opp_15333f0ab374,prj_282,0.999927,13.7368,unlinked,,Nashville/Davidson County,2026-07-21,TN,RadiusDC Nashville I / Trinity Hills Colocation Data Center,1,1,1,0,0,1,2,0
opp_fdc90b5fee1f,prj_202,0.999927,13.7368,unlinked,,Hazle Township,2025-11-18,PA,AWS Salem Township Data Center,1,1,1,0,0,1,2,0
opp_d51e905c487c,prj_282,0.999927,13.7368,unlinked,,Nashville/Davidson County,2026-04-17,TN,RadiusDC Nashville I / Trinity Hills Colocation Data Center,1,1,1,0,0,1,2,0
opp_1566ddd3f76f,prj_78,0.999919,13.5899,rule_confirmed,,Berrien County (Benton Township),2025-11-01,MI,Benton Charter Township Data Center,1,1,0,1,0,2,3,0
opp_9f1476cb49c2,prj_230,0.999916,13.5462,unlinked,,Plymouth Township,2025-11-17,PA,Conshohocken Data Center,1,-1,3,0,0,0,3,1
opp_f386553b7dac,prj_69,0.999909,13.4292,review_candidate,,Frederick County (executive order pauses new Critical Digital Infrastructure applications),2026-07-01,MD,Federick County Zoning Overlay + Quantum Frederick Park Data Center Campus,1,1,-1,1,0,2,2,0
opp_e85d635f682f,prj_77,0.999893,13.1908,rule_confirmed,,Washington Township (Macomb County),2026-03-11,MI,32 Mile Road Technical Campus,1,1,1,0,1,0,2,0
opp_3827c952a67d,prj_318,0.999893,13.1908,rule_confirmed,,Lebanon (Boone County),2025-08-01,IN,Project Domino,1,1,1,0,1,0,2,0
opp_faafd092eda8,prj_79,0.999875,12.9639,rule_confirmed,,"Lowell Township (Kent County — 6-month moratorium rejected; recall threat over Microsoft DC), MI",2026-05-18,MI,Microsoft Gaines Township Data Center,1,1,0,0,1,2,1,0
opp_8ec0ed3f2568,prj_277,0.999843,12.6392,rule_confirmed,,Memphis City Council (Colossus Water Recycle Plant land sale),2025-03-04,TN,Colossus 2,1,1,0,1,1,1,2,0
opp_8be8b626b0e2,prj_323,0.999843,12.6392,rule_confirmed,confirm,Richland Parish (Mississippi River Alluvial Aquifer water withdrawal),2025-12-01,LA,Meta Hyperion,1,1,0,1,1,1,2,0
opp_a762a186f5a3,prj_323,0.999843,12.6392,rule_confirmed,,Rayville (Sierra Club Delta Chapter town hall),2025-11-17,LA,Meta Hyperion,1,1,0,1,1,1,2,0
opp_51faef25a654,prj_323,0.999843,12.6392,unlinked,reject,Richland Parish Police Jury,2024-07-01,LA,Meta Hyperion,1,1,0,1,1,1,2,0
opp_1228ae833969,prj_323,0.999843,12.6392,rule_confirmed,confirm,Richland Parish,2025-08-01,LA,Meta Hyperion,1,1,0,1,1,1,2,0
opp_35da1240ccc5,prj_277,0.999843,12.6392,rule_confirmed,confirm,Tennessee Department of Environment and Conservation (Colossus Water Recycle permit),2026-01-15,TN,Colossus 2,1,1,0,1,1,1,2,0
opp_6bacd1129af8,prj_303,0.999837,12.5784,rule_confirmed,,Granville Township (emergency supervisors meeting on data center land development plan),2026-07-14,PA,Granville Data Center,1,1,0,0,2,1,3,0
opp_6c92333780b0,prj_317,0.999837,12.5784,rule_confirmed,,City of Holyoke,2026-06-18,MA,Holyoke Data Center,1,1,0,0,2,1,3,0
opp_4178542bc45d,prj_321,0.999829,12.5157,unlinked,,Archbald Borough,2026-03-27,PA,Harper Road Technology Park,1,1,3,0,0,0,3,0
opp_a07a908a8fee,prj_145,0.999829,12.5157,unlinked,,Charlotte,2026-04-23,NC,CLT10 Uptown Expansion,1,1,3,0,0,0,3,0
opp_702f24f08f0d,prj_34,0.999827,12.5008,unlinked,,Franklin Township (Indianapolis),2025-09-22,IN,Project Louie,1,0,0,3,1,0,1,1
opp_fdc90b5fee1f,prj_316,0.999824,12.4705,unlinked,,Hazle Township,2025-11-18,PA,4-3 Salem Township Data Center,1,1,1,0,0,1,1,0
opp_978f916fcce4,prj_74,0.999789,12.2109,rule_confirmed,,"Saline Township (Washtenaw County) — OpenAI Stargate 'The Barn' construction-despite-rejection, MI",2026-05-06,MI,Project Mitten / The Barn,1,1,0,0,2,1,2,0
opp_750ae52f955d,prj_32,0.999789,12.2109,rule_confirmed,,Henry County (Knightstown),2026-01-28,IN,Surge Development Knightstown Data Center,1,1,0,0,2,1,2,0
opp_79ee91d3a271,prj_124,0.999789,12.2109,rule_confirmed,,Town of Alabama (Genesee County),2026-05-04,NY,STAMP Data Center,1,1,0,0,2,1,2,0
opp_2aca64b4ff8e,prj_136,0.999789,12.2109,rule_confirmed,,Town of Tarboro,2025-09-15,NC,Tarboro Data Center Campus,1,1,0,0,2,1,2,0
opp_aa731380343e,prj_74,0.999789,12.2109,review_candidate,,Michigan EGLE (Saline data-center wetlands public hearing),2025-12-19,MI,Project Mitten / The Barn,1,1,0,0,2,1,2,0
opp_9ef3a8c81c50,prj_81,0.999789,12.2109,rule_confirmed,,City of Ypsilanti,2026-03-03,MI,Ypsilanti University of Michigan × Los Alamos Supercomputing Research Center,1,1,0,0,2,1,2,0
opp_9821df442512,prj_281,0.999780,12.1482,unlinked,,Memphis,2025-08-01,TN,Neural Nexus Data Center,1,1,3,0,0,0,2,0
opp_a07a908a8fee,prj_144,0.999780,12.1482,unlinked,,Charlotte,2026-04-23,NC,CLT20 Moores Chapel,1,1,3,0,0,0,2,0
opp_72c3d2ed622a,prj_89,0.999756,12.0033,unlinked,,Canton,2026-03-01,MS,Clinton Amazon Data Center,1,0,1,2,1,1,1,0
opp_fdd500853822,prj_24,0.999731,11.8581,review_candidate,,Newark,2026-01-30,DE,White Clay Creek Business Park Data Center Redevelopment,1,1,-1,0,0,0,3,1
opp_a21a79c66f82,prj_30,0.999689,11.6512,unlinked,reject,"St. Joseph County Council (third New Carlisle-area data center rezoning, ~$13B), IN",2026-05-13,IN,Project Rainier,1,1,0,0,0,0,3,1
opp_24a68fe9d847,prj_206,0.999689,11.6512,unlinked,,Dickson City,2026-02-13,PA,Blakely AI Data Center,1,1,0,0,0,0,3,1
opp_5702ca2728a1,prj_256,0.999662,11.5319,review_candidate,,East Rockhill Township (Bucks County),2026-02-24,PA,Sellersville / West Rockhill Township Data Center,1,1,0,0,0,2,3,0
