universe_id,source,name,operator,state,county,fips,county_margin_2024,lat,lon,capacity_mw,sqft,opposed_flag,lifecycle_outcome,decided,n_opposition_events,exclusion_reason
atl_00169,atlas,NCAR-Wyoming Supercomputing Center,University Corporation for Atmospheric Research,WY,laramie,56021,-0.3242,41.12879048730292,-104.89748679471974,,101129.0,no,,,,
atl_00170,atlas,The Seattle Times,H5 Data Centers,WA,king,53033,0.5169,47.61898482839781,-122.33646162358502,,48589.0,no,,,,
atl_00171,atlas,Google Data Center The Dalles Oregon,Google,OR,wasco,41065,-0.0568,45.63204799165709,-121.2013022306046,,1487396.0,no,,,,
atl_00172,atlas,Segra Data Center,,NC,wake,37183,0.2555,35.7249920936468,-78.66236321040674,,46141.0,no,,,,
atl_00173,atlas,Equinix Ashburn DC2,Equinix,VA,loudoun,51107,0.1629,39.0164707082229,-77.45900624552966,,175215.0,no,,,,
atl_00174,atlas,H5 Data Centers Ashburn,H5,VA,loudoun,51107,0.1629,39.01367498906444,-77.45171989501627,,83656.0,no,,,,
atl_00175,atlas,TierPoint Sioux Falls West Data Center,,SD,minnehaha,46099,-0.1268,43.60697077791878,-96.80919489840308,,55963.0,no,,,,county_shared_with_opposed_project
atl_00176,atlas,Lumen McLean,Lumen Technologies,VA,fairfax,51059,0.3500,38.920020715978985,-77.21161871839628,,42056.0,no,,,,
atl_00177,atlas,DataBank McLean IAD2,DataBank,VA,fairfax,51059,0.3500,38.919905150298106,-77.21358499990595,,22957.0,no,,,,
atl_00178,atlas,eBay,,UT,salt lake,49035,0.1023,40.5637493311281,-112.04772494385752,,183167.0,no,,,,
atl_00179,atlas,Equinix Chicago Data CH7,Equinix,IL,dupage,17043,0.1333,41.812557111453394,-87.9728434935898,,47336.0,no,,,,
atl_00180,atlas,PhoenixNAP,,AZ,maricopa,04013,-0.0348,33.41605053769886,-112.0094263246897,,79223.0,no,,,,
atl_00181,atlas,Merrill Lynch Data Center,Merrill Lynch,NY,richmond,36085,-0.2978,40.60738024218361,-74.17317970568563,,63435.0,no,,,,within_15km_of_opposed_project
atl_00182,atlas,Telehouse Teleport,Telehouse,NY,richmond,36085,-0.2978,40.606985209666014,-74.17488651961352,,69999.0,no,,,,within_15km_of_opposed_project
atl_00183,atlas,32 Avenue of the Americas,,NY,new york,36061,0.6482,40.719998478665225,-74.00463586981833,,42396.0,no,,,,
atl_00184,atlas,Digital Realty,Digital Realty,VA,fairfax,51059,0.3500,38.91013270273295,-77.47258021616551,,72337.0,no,,,,
atl_00185,atlas,TierPoint,,MO,st. louis city,29510,0.6471,38.62976100794761,-90.1964202669285,,24039.0,no,,,,within_15km_of_opposed_project
atl_00186,atlas,Verizon,,NV,clark,32003,0.0263,36.14473260734884,-115.07792815622405,,25884.0,no,,,,
atl_00187,atlas,Unknown,,TX,bexar,48029,0.0975,29.44667420261524,-98.64069026748368,,127563.0,no,,,,
atl_00188,atlas,Unknown,,TX,bexar,48029,0.0975,29.44792213625347,-98.64112862038242,,142712.0,no,,,,
atl_00189,atlas,Unknown,,TX,bexar,48029,0.0975,29.447199009365736,-98.64099341797508,,36014.0,no,,,,
atl_00190,atlas,Unknown,,TX,collin,48085,-0.1115,33.09599431363361,-96.68156543918737,,121665.0,no,,,,
atl_00191,atlas,Evoque Allen DA1,Centersquare,TX,collin,48085,-0.1115,33.09506355613131,-96.68376373847305,,114534.0,no,,,,
atl_00192,atlas,Unknown,,NE,douglas,31055,0.1017,41.26141936949243,-95.93649511237068,,69219.0,no,,,,
atl_00193,atlas,Flexential - Richmond,Flexential,VA,henrico,51087,0.2887,37.64689021155886,-77.4386951674598,,39778.0,no,,,,
atl_00194,atlas,Amazon IAD-9,Amazon Web Services,VA,fairfax,51059,0.3500,38.89965169321406,-77.453440411722,,85855.0,no,,,,
atl_00195,atlas,Amazon IAD22,,VA,fairfax,51059,0.3500,38.89790175442311,-77.45510184070243,,30140.0,no,,,,
atl_00196,atlas,Amazon IAD-1,Amazon Web Services,VA,fairfax,51059,0.3500,38.89785914212506,-77.45407518694847,,93882.0,no,,,,
atl_00197,atlas,Unknown,,VA,fairfax,51059,0.3500,38.90924510953836,-77.47224542805822,,43330.0,no,,,,
atl_00198,atlas,Unknown,,VA,fairfax,51059,0.3500,38.90979813235743,-77.47346579109487,,32222.0,no,,,,
atl_00199,atlas,Unknown,,VA,fairfax,51059,0.3500,38.75081659536996,-77.19627275728058,,56049.0,no,,,,
atl_00200,atlas,Cox Data Center,,GA,fulton,13121,0.4486,34.03620188757935,-84.31955321505815,,127858.0,no,,,,
atl_00201,atlas,QTS Atlanta Data Center 1,Quality Technology Services,GA,fulton,13121,0.4486,33.7776811736858,-84.42109985598158,,719736.0,no,,,,
atl_00202,atlas,Csquare SFO3,Csquare,CA,santa clara,06085,0.3995,37.372103697929965,-121.98603139645,,71209.0,no,,,,
atl_00203,atlas,Centersquare IAD3,Centersquare,VA,loudoun,51107,0.1629,38.98092474637894,-77.44424695215189,,130748.0,no,,,,
atl_00204,atlas,Centersquare IAD2-A,Centersquare,VA,loudoun,51107,0.1629,38.98441813209926,-77.42381651986251,,48153.0,no,,,,
atl_00205,atlas,Unknown,CyrusOne,VA,loudoun,51107,0.1629,38.98488674675325,-77.42564884364357,,127744.0,no,,,,
atl_00206,atlas,Centersquare IAD2-B,Centersquare,VA,loudoun,51107,0.1629,38.98360375263324,-77.42410521314366,,71819.0,no,,,,
atl_00207,atlas,Digital Realty Data Center,Digital Realty,GA,fulton,13121,0.4486,33.65703230386123,-84.41520253319351,,128785.0,no,,,,
atl_00208,atlas,Cyxtera (Digital Realty Trust) Citibank Data Center,Cyxtera,NJ,hudson,34017,0.2805,40.76076492901499,-74.02575833881977,,58356.0,no,,,,
atl_00209,atlas,Digital Realty New Jersey EWR10,Digital Realty,NJ,hudson,34017,0.2805,40.76183107982837,-74.0250249144998,,126960.0,no,,,,
atl_00210,atlas,Unknown,,WA,grant,53025,-0.3748,47.24621227884292,-119.81322935255956,,151976.0,no,,,,
atl_00211,atlas,Unknown,,WA,grant,53025,-0.3748,47.24765247479226,-119.81318678101924,,133363.0,no,,,,
atl_00212,atlas,Unknown,,WA,grant,53025,-0.3748,47.24616793078344,-119.81575602489733,,135310.0,no,,,,
atl_00213,atlas,Intergate Quincy Data Center,Sabey Data Centers,WA,grant,53025,-0.3748,47.24532712863972,-119.81593119578888,,4318512.0,no,,,,
atl_00214,atlas,H5 Data Center,Intuit,WA,grant,53025,-0.3748,47.25141148987496,-119.8187531190913,,2700606.0,no,,,,
atl_00215,atlas,Unknown,,WA,grant,53025,-0.3748,47.2525738060569,-119.81966487505578,,246778.0,no,,,,
atl_00216,atlas,Yahoo Data Center,Yahoo,WA,grant,53025,-0.3748,47.24698453090597,-119.82778184700376,,2171290.0,no,,,,
atl_00217,atlas,Unknown,,WA,grant,53025,-0.3748,47.24673555311077,-119.82886591661293,,151213.0,no,,,,
atl_00218,atlas,Unknown,,WA,grant,53025,-0.3748,47.2459914143102,-119.8297911817926,,35848.0,no,,,,
atl_00219,atlas,Unknown,,WA,grant,53025,-0.3748,47.24598939949083,-119.8291703,,35925.0,no,,,,
atl_00220,atlas,Unknown,,WA,grant,53025,-0.3748,47.24598937431324,-119.82815880653992,,33824.0,no,,,,
atl_00221,atlas,Unknown,,WA,grant,53025,-0.3748,47.24600329947973,-119.82754149992972,,33688.0,no,,,,
atl_00222,atlas,Unknown,,WA,grant,53025,-0.3748,47.24606673682079,-119.82866158737184,,19067.0,no,,,,
atl_00223,atlas,NTTData Data Center,,WA,grant,53025,-0.3748,47.24435998530277,-119.86463264336116,,3068566.0,no,,,,
atl_00224,atlas,DataSite Atlanta,datasite,GA,cobb,13067,0.1488,33.92551125989177,-84.48161598883719,,77660.0,no,,,,
atl_00225,atlas,Unknown,,MO,platte,29165,-0.0314,39.290121050497966,-94.68505095083452,,30923.0,no,,,,
atl_00226,atlas,Digital Realty San Francisco SFO10,Digital Realty,CA,san francisco,06075,0.6480,37.7236016950597,-122.39793596994734,,104867.0,no,,,,
atl_00227,atlas,33 Thomas Street,,NY,new york,36061,0.6482,40.7165249817088,-74.0059130609563,,30791.0,no,,,,
atl_00228,atlas,VentureData,,ID,madison,16065,-0.6428,43.8252432321768,-111.78209278694165,,18269.0,no,,,,
atl_00229,atlas,Cogent Data Center,"Cogent Communications, Inc.",AZ,maricopa,04013,-0.0348,33.400255234990105,-112.04789988122732,,51675.0,no,,,,
atl_00230,atlas,CoreSpace Dallas,CoreSpace,TX,dallas,48113,0.2221,32.81755909182154,-96.87306493151615,,31626.0,no,,,,
atl_00231,atlas,Unknown,,CO,arapahoe,08005,0.2010,39.59013144249605,-104.8469632823158,,108473.0,no,,,,
atl_00232,atlas,zColo by Zayo,,CO,arapahoe,08005,0.2010,39.591351747526645,-104.84703864109652,,62177.0,no,,,,
atl_00233,atlas,Intergate Seattle East Building 5,Sabey,WA,king,53033,0.5169,47.49191977023952,-122.28973615206532,,200124.0,no,,,,
atl_00234,atlas,Intergate Seattle East Building 3,Sabey,WA,king,53033,0.5169,47.493556238112845,-122.29030164481166,,203387.0,no,,,,
atl_00235,atlas,Intergate Seattle East Building 4,Digital Realty,WA,king,53033,0.5169,47.49341087440766,-122.28885825770004,,116828.0,no,,,,
atl_00236,atlas,Flexential Allentown data center,Flexential,PA,lehigh,42077,0.0269,40.635695315852814,-75.45757328328773,,48995.0,no,,,,county_shared_with_opposed_project
atl_00237,atlas,Digital Realty ACC4,Digital Realty,VA,loudoun,51107,0.1629,39.01790179112408,-77.46254912313509,,294156.0,no,,,,
atl_00238,atlas,Equinix Ashburn DC1,Equinix,VA,loudoun,51107,0.1629,39.01556033255059,-77.46032653997727,,59757.0,no,,,,
atl_00239,atlas,Equinix Ashburn DC5,Equinix,VA,loudoun,51107,0.1629,39.01598729725932,-77.46124797924023,,94665.0,no,,,,
atl_00240,atlas,Equinix Ashburn DC11,Equinix,VA,loudoun,51107,0.1629,39.014930750375306,-77.45880365175545,,132897.0,no,,,,
atl_00241,atlas,Equinix Ashburn DC3,Equinix,VA,loudoun,51107,0.1629,39.021947987272775,-77.46028710356292,,186227.0,no,,,,
atl_00242,atlas,Digital Realty ACC3,Digital Realty,VA,loudoun,51107,0.1629,39.01993590507545,-77.45984179886374,,151562.0,no,,,,
atl_00243,atlas,CoreSite SV2,"CoreSite Real Estate 1656 McCarthy, L.P.",CA,santa clara,06085,0.3995,37.40568310648504,-121.91624119521208,,89939.0,no,,,,
atl_00244,atlas,Amazon IAD76,Amazon Web Services,VA,loudoun,51107,0.1629,38.99378528168933,-77.45050945562221,,138071.0,no,,,,
atl_00245,atlas,Amazon IAD12,Amazon Web Services,VA,loudoun,51107,0.1629,38.98872330810434,-77.44767141862896,,149598.0,no,,,,
atl_00246,atlas,Unknown,QTS Data Centers,VA,loudoun,51107,0.1629,38.99463732348249,-77.44790209132543,,10175.0,no,,,,
atl_00247,atlas,Digital Realty ACC5,Digital Realty,VA,loudoun,51107,0.1629,39.02011263672101,-77.46307101056209,,298859.0,no,,,,
atl_00248,atlas,Digital Realty ACC6,Digital Realty,VA,loudoun,51107,0.1629,39.02106804323565,-77.46358953091513,,226152.0,no,,,,
atl_00249,atlas,Level 3 Ashburn,Lumen Technologies,VA,loudoun,51107,0.1629,39.0221725562622,-77.45759526371418,,49022.0,no,,,,
atl_00250,atlas,Centersquare IAD4-B,Centersquare,VA,loudoun,51107,0.1629,39.022140336655866,-77.45360972261447,,90029.0,no,,,,
atl_00251,atlas,NTT Ashburn VA1 Data Center,NTT,VA,loudoun,51107,0.1629,39.02276445956019,-77.45486923381064,,138507.0,no,,,,
atl_00252,atlas,Digital Realty Phoenix PHX15,Digital Realty,AZ,maricopa,04013,-0.0348,33.27497378533701,-111.88662619785596,,294678.0,no,,,,
atl_00253,atlas,H5 Phoenix,H5,AZ,maricopa,04013,-0.0348,33.27691083822963,-111.88590913146852,,50925.0,no,,,,
atl_00254,atlas,CyrusOne PHX1,CyrusOne,AZ,maricopa,04013,-0.0348,33.27085532906607,-111.88191152923802,,137355.0,no,,,,
atl_00255,atlas,Equinix DC13,Equinix,VA,loudoun,51107,0.1629,39.01253746084648,-77.47539286797381,,125613.0,no,,,,
atl_00256,atlas,Digital Realty Northern Virginia IAD14,Digital Realty,VA,loudoun,51107,0.1629,39.00333638342545,-77.48709346092416,,134503.0,no,,,,
atl_00257,atlas,Amazon Web Services Building C,Amazon Web Services,VA,loudoun,51107,0.1629,39.00275165389682,-77.48544866796638,,116698.0,no,,,,
atl_00258,atlas,Digital Realty Northern Virginia IAD12,Digital Realty,VA,loudoun,51107,0.1629,39.002021512406806,-77.48334543979661,,180269.0,no,,,,
atl_00259,atlas,Digital Realty Building A,Digital Realty,VA,loudoun,51107,0.1629,39.00275464974417,-77.48195442999278,,133113.0,no,,,,
atl_00260,atlas,Digital Realty Northern Virginia IAD24,Digital Realty,VA,loudoun,51107,0.1629,39.00429228111817,-77.48435473615672,,114428.0,no,,,,
atl_00261,atlas,Databank Ashburn IAD1,Databank,VA,loudoun,51107,0.1629,39.01554879745239,-77.48213787541994,,144740.0,no,,,,
atl_00262,atlas,Golds Gym Ashburn,,VA,loudoun,51107,0.1629,39.01560147883306,-77.48327064329858,,54700.0,no,,,,
atl_00263,atlas,Apple Data Center,Apple Inc.,AZ,maricopa,04013,-0.0348,33.34701915860399,-111.60405623426205,,1338261.0,no,,,,
atl_00264,atlas,VISA,VISA,IL,lake,17097,0.2077,42.216756536018735,-87.95284650862307,,55001.0,no,,,,
atl_00265,atlas,John F. Simms Building,SONM,NM,santa fe,35049,0.4891,35.67244389730999,-105.95657515744648,,31727.0,no,,,,
atl_00266,atlas,Lumen San Antonio 2,Lumen Technologies,TX,bexar,48029,0.0975,29.438279094436894,-98.50652172672936,,12722.0,no,,,,
atl_00267,atlas,Unknown,,OR,crook,41013,-0.5080,44.29588334105515,-120.88726144669496,,269642.0,no,,,,
atl_00268,atlas,Adobe Data Center,,OR,washington,41067,0.3397,45.55018168886831,-122.93181213080427,,89232.0,no,,,,
atl_00269,atlas,Stack Infrastructure Portland 2 Data Center,,OR,washington,41067,0.3397,45.547311791366376,-122.89744896301694,,215217.0,no,,,,
atl_00270,atlas,Digital Realty PDX10 Data Center,Digital Realty,OR,washington,41067,0.3397,45.54761722382477,-122.89195798239216,,68807.0,no,,,,
atl_00271,atlas,Flexential,Flexential,OR,washington,41067,0.3397,45.5498209002179,-122.8908514025637,,41245.0,no,,,,
atl_00272,atlas,Flexential Portland - Hillsboro 1,Flexential,OR,washington,41067,0.3397,45.55033398642741,-122.89220172053012,,44088.0,no,,,,
atl_00273,atlas,Flexential Louisville - East,Flexential,KY,jefferson,21111,0.1655,38.277197827679295,-85.50724111669626,,34794.0,no,,,,county_shared_with_opposed_project
atl_00274,atlas,Flexential Louisville - Downtown,Flexential,KY,jefferson,21111,0.1655,38.24249601378566,-85.73335104065765,,36525.0,no,,,,county_shared_with_opposed_project
atl_00275,atlas,Terminal Commerce Building,,PA,philadelphia,42101,0.5881,39.95980952635984,-75.16083249176855,,119659.0,no,,,,
atl_00276,atlas,TierPoint,,WA,spokane,53063,-0.0497,47.671916867147694,-117.09593477622664,,14435.0,no,,,,
atl_00277,atlas,Baltimore Technology Park,,MD,baltimore city,24510,0.7295,39.27538391165092,-76.62552663391303,,30131.0,no,,,,within_15km_of_opposed_project
atl_00278,atlas,Intergate Seattle West Building C,Sabey,WA,king,53033,0.5169,47.49413118771306,-122.29440690516354,,19791.0,no,,,,
atl_00279,atlas,Intergate Seattle West Building B,Sabey,WA,king,53033,0.5169,47.49307629033907,-122.29368392327882,,19140.0,no,,,,
atl_00280,atlas,Intergate Seattle West Building A,Sabey,WA,king,53033,0.5169,47.49214782871073,-122.293319807759,,38547.0,no,,,,
atl_00281,atlas,Vantage WA11,,WA,grant,53025,-0.3748,47.25016454994511,-119.81449029306091,,147430.0,no,,,,
atl_00282,atlas,NTT Data Quincy,NTT,WA,grant,53025,-0.3748,47.24358751309279,-119.86571157127666,,99760.0,no,,,,
atl_00283,atlas,Unknown,,WA,grant,53025,-0.3748,47.23881859630125,-119.85935927491568,,44365.0,no,,,,
atl_00284,atlas,Unknown,,WA,grant,53025,-0.3748,47.23826232566218,-119.85936632665342,,32106.0,no,,,,
atl_00285,atlas,Geneseo Communications Inc,,IA,scott,19163,-0.0390,41.55026944582376,-90.482409225225,,53983.0,no,,,,county_shared_with_opposed_project
atl_00286,atlas,Unknown,,IL,dupage,17043,0.1333,41.90535458903981,-88.21951394141162,,14550.0,no,,,,
atl_00287,atlas,Unknown,,NJ,middlesex,34023,0.0804,40.5528187281629,-74.45667583889342,,61263.0,no,,,,county_shared_with_opposed_project
atl_00288,atlas,Unknown,Verizon Wireless,IN,hancock,18059,-0.3371,39.71718414793671,-85.94132960161893,,21005.0,no,,,,county_shared_with_opposed_project
atl_00289,atlas,Unknown,,NJ,hudson,34017,0.2805,40.78473886879808,-74.06435818266343,,34462.0,no,,,,
atl_00290,atlas,Flexential Salt Lake City - South Valley,Flexential,UT,salt lake,49035,0.1023,40.62035188350187,-111.9860469169242,,30547.0,no,,,,
atl_00291,atlas,Digital Realty Silicon Valley SC1,Digital Realty,CA,santa clara,06085,0.3995,37.36168658658687,-121.94391134202756,,297948.0,no,,,,
atl_00292,atlas,QES Computers,,CA,alameda,06001,0.5356,37.699475300043446,-121.90379949999844,,941.0,no,,,,
atl_00293,atlas,Equinix SE3 Data Center,Equinix,WA,king,53033,0.5169,47.61442272967249,-122.33974344575807,,12575.0,no,,,,
atl_00294,atlas,QTS Piscataway Data Center,Quality Technology Services,NJ,middlesex,34023,0.0804,40.55696486399719,-74.48400692707673,,343444.0,no,,,,county_shared_with_opposed_project
atl_00295,atlas,AiNET,,MD,prince george's,24033,0.7515,39.052822508078144,-76.92590821703205,,43057.0,no,,,,county_shared_with_opposed_project
atl_00296,atlas,Microsoft,Microsoft,TX,bexar,48029,0.0975,29.478216376231007,-98.69072125219772,,258191.0,no,,,,
atl_00297,atlas,Microsoft San Antonio,Microsoft,TX,bexar,48029,0.0975,29.479925996060736,-98.6926080915504,,478642.0,no,,,,
atl_00298,atlas,Microsoft,Microsoft,TX,bexar,48029,0.0975,29.48106634167372,-98.69655923476324,,194916.0,no,,,,
atl_00299,atlas,Unknown,Claro,,san juan municipio,,,18.446826968330527,-66.0516872147712,,23137.0,no,,,,
atl_00300,atlas,Lumen Norristown,Lumen Technologies,PA,montgomery,42091,0.2280,40.1270582669318,-75.40863781443159,,34224.0,no,,,,county_shared_with_opposed_project
atl_00301,atlas,Equinix DC7,Equinix,VA,fairfax,51059,0.3500,38.90913922220713,-77.22055679495352,,79709.0,no,,,,
atl_00302,atlas,Element Critical VA1,,VA,fairfax,51059,0.3500,38.9083675000258,-77.21974420009786,,20483.0,no,,,,
atl_00303,atlas,Pittock Block,,OR,multnomah,41051,0.6212,45.52154358199719,-122.68070403612808,,41556.0,no,,,,
atl_00304,atlas,Data Center,Oregon Health & Science University,OR,washington,41067,0.3397,45.52668379341888,-122.87550380152314,,25297.0,no,,,,
atl_00305,atlas,Cisco Allen,,TX,collin,48085,-0.1115,33.135980195526706,-96.66095239322138,,162023.0,no,,,,
atl_00306,atlas,Unknown,,OR,crook,41013,-0.5080,44.29489361961425,-120.8839983863009,,231830.0,no,,,,
atl_00307,atlas,CSSNW Bellingham,CSS Communications,WA,whatcom,53073,0.2488,48.75726819331372,-122.480547528078,,4312.0,no,,,,
atl_00308,atlas,EdgeConneX CHI02,EdgeConneX,IL,cook,17031,0.4201,42.001494373393264,-87.95256335815348,,64358.0,no,,,,
atl_00309,atlas,Equinix Chicago CH3,Equinix,IL,cook,17031,0.4201,42.00115870787965,-87.95521312428228,,135800.0,no,,,,
atl_00310,atlas,Element Critical CH2,Element Critical,IL,dupage,17043,0.1333,41.97422731222964,-87.9671757623118,,44358.0,no,,,,
atl_00311,atlas,Centersquare Elk Grove Village Data Center Campus ORD2,Centersquare,IL,dupage,17043,0.1333,41.99204041535668,-87.95817200961845,,198323.0,no,,,,
atl_00312,atlas,Flexential Denver - Englewood,Flexential,CO,douglas,08035,-0.0699,39.55897087407264,-104.83755343632713,,198772.0,no,,,,
atl_00313,atlas,EdgeConneX Detroit DET01,EdgeConneX,MI,oakland,26125,0.1059,42.4476969142348,-83.26266713633784,,40574.0,no,,,,county_shared_with_opposed_project
atl_00314,atlas,Lumen Austin 3,Lumen Technologies,TX,travis,48453,0.3932,30.261396172131168,-97.72359737399287,,5068.0,no,,,,
atl_00315,atlas,Alpheus DataCenter,Alpheus,TX,travis,48453,0.3932,30.261043226760545,-97.72210231000722,,36089.0,no,,,,
atl_00316,atlas,Digital Realty Austin AUS11,,TX,travis,48453,0.3932,30.21217551197644,-97.6957806400088,,79985.0,no,,,,
atl_00317,atlas,LightEdge Austin II,,TX,travis,48453,0.3932,30.20067632042548,-97.7070441537442,,86445.0,no,,,,
atl_00318,atlas,CyrusOne Austin Data Center II,,TX,travis,48453,0.3932,30.205929677925745,-97.69796494527762,,77356.0,no,,,,
atl_00319,atlas,Data Foundry Austin 1 Data Center,,TX,travis,48453,0.3932,30.215503976280196,-97.69607393452048,,50461.0,no,,,,
atl_00320,atlas,VISA Data Center,,VA,loudoun,51107,0.1629,39.04872822028961,-77.4454155025337,,349987.0,no,,,,
atl_00321,atlas,LightEdge Austin I,,TX,travis,48453,0.3932,30.21429715095225,-97.7126675657396,,30876.0,no,,,,
atl_00322,atlas,Skybox Chicago I,Skybox,IL,cook,17031,0.4201,41.99366849754896,-87.9735185179455,,174575.0,no,,,,
atl_00323,atlas,Hurricane Electric Fremont 1,Hurricane Electric,CA,alameda,06001,0.5356,37.48986462008944,-121.93101655253416,,33640.0,no,,,,
atl_00324,atlas,Unknown,Aligned Data Centers,OH,erie,39043,-0.1415,41.4324305009821,-82.71902751224367,,633484.0,no,,,,
atl_00325,atlas,Lumen Austin 1,,TX,travis,48453,0.3932,30.196499004972576,-97.71239983833571,,74722.0,no,,,,
atl_00326,atlas,Data Foundry - Texas 1,,TX,travis,48453,0.3932,30.198926082371678,-97.71378843935518,,137095.0,no,,,,
atl_00327,atlas,XO Fremont,XO,CA,alameda,06001,0.5356,37.47533720746737,-121.92211346250495,,65815.0,no,,,,
atl_00328,atlas,Hurricane Electric Fremont 2,Hurricane Electric,CA,alameda,06001,0.5356,37.471827238512944,-121.92031059714007,,181268.0,no,,,,
atl_00329,atlas,Element Critical,,TX,travis,48453,0.3932,30.342800020345656,-97.69617577010004,,61978.0,no,,,,
