position_id,level,state,fips,county_name,jurisdiction,person_name,person_id,office,office_class,party,stance,stance_basis,bill_key,bill_identifier,vote_option,vote_result,vote_motion,vote_chamber,evidence_date,evidence_summary,source_url,confidence,qc_status,qc_flags
vote-9ad492fb7915,state,AZ,,,AZ legislature,Neal Carter,ocd-person/17f344ec-ffe3-46fe-ba7a-8efdc5fbf2fd,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,AZ:HB 2452,HB 2452,yes,fail,failed to pass,lower,2026-02-25,,https://openstates.org/az/bills/57th-2nd-regular/HB2452/,recorded_only,published,direction_not_established
vote-b492b7b0ca01,state,AZ,,,AZ legislature,Nick Kupper,ocd-person/8595d83f-1e95-4c0d-8c24-100a4a763a8f,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,AZ:HB 2452,HB 2452,yes,fail,failed to pass,lower,2026-02-25,,https://openstates.org/az/bills/57th-2nd-regular/HB2452/,recorded_only,published,direction_not_established
vote-16f12ff17ea9,state,AZ,,,AZ legislature,Oscar De Los Santos,ocd-person/a4fabea6-f50e-4fe9-8696-8b4505a481e8,State legislator,legislator,,did_not_vote,roll_call_vote,AZ:HB 2452,HB 2452,other,fail,failed to pass,lower,2026-02-25,,https://openstates.org/az/bills/57th-2nd-regular/HB2452/,recorded_only,published,
vote-907cc84bf124,state,AZ,,,AZ legislature,Pamela Carter,ocd-person/d78cb0f9-fd3c-472e-aeb8-716abd42f26e,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,AZ:HB 2452,HB 2452,yes,fail,failed to pass,lower,2026-02-25,,https://openstates.org/az/bills/57th-2nd-regular/HB2452/,recorded_only,published,direction_not_established
vote-5a8c16656136,state,AZ,,,AZ legislature,Patty Contreras,ocd-person/61dc96d8-140a-4042-b832-ac51bf0796f3,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,AZ:HB 2452,HB 2452,no,fail,failed to pass,lower,2026-02-25,,https://openstates.org/az/bills/57th-2nd-regular/HB2452/,recorded_only,published,direction_not_established
vote-de76d2eed424,state,AZ,,,AZ legislature,Quang H Nguyen,ocd-person/a4f969ab-e79a-4364-9a93-ad8c75ccf668,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,AZ:HB 2452,HB 2452,yes,fail,failed to pass,lower,2026-02-25,,https://openstates.org/az/bills/57th-2nd-regular/HB2452/,recorded_only,published,direction_not_established
vote-51f818a88795,state,AZ,,,AZ legislature,Quantá Crews,ocd-person/0fb2e73b-b140-4669-a9bd-b75facb342dd,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,AZ:HB 2452,HB 2452,no,fail,failed to pass,lower,2026-02-25,,https://openstates.org/az/bills/57th-2nd-regular/HB2452/,recorded_only,published,direction_not_established
vote-0db53b11bce4,state,AZ,,,AZ legislature,Rachel Keshel,ocd-person/11b313a8-0f20-4d81-8060-4ec7e65f1a29,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,AZ:HB 2452,HB 2452,no,fail,failed to pass,lower,2026-02-25,,https://openstates.org/az/bills/57th-2nd-regular/HB2452/,recorded_only,published,direction_not_established
vote-567328421551,state,AZ,,,AZ legislature,Ralph Heap,ocd-person/176a6d0b-88bb-45fa-bf37-b4610972b2ae,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,AZ:HB 2452,HB 2452,no,fail,failed to pass,lower,2026-02-25,,https://openstates.org/az/bills/57th-2nd-regular/HB2452/,recorded_only,published,direction_not_established
vote-2d30c7418091,state,AZ,,,AZ legislature,Sarah Liguori,ocd-person/99f91f84-b1db-4a48-897a-4f87593357ea,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,AZ:HB 2452,HB 2452,no,fail,failed to pass,lower,2026-02-25,,https://openstates.org/az/bills/57th-2nd-regular/HB2452/,recorded_only,published,direction_not_established
vote-d1e5366cafcc,state,AZ,,,AZ legislature,Selina Bliss,ocd-person/bdcadc0a-7e86-4e6a-8e27-4896dbb094ce,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,AZ:HB 2452,HB 2452,yes,fail,failed to pass,lower,2026-02-25,,https://openstates.org/az/bills/57th-2nd-regular/HB2452/,recorded_only,published,direction_not_established
vote-894368b7ab1d,state,AZ,,,AZ legislature,Seth Blattman,ocd-person/4b29d125-27ee-46c7-a6ac-ed870c1f10a7,State legislator,legislator,,did_not_vote,roll_call_vote,AZ:HB 2452,HB 2452,other,fail,failed to pass,lower,2026-02-25,,https://openstates.org/az/bills/57th-2nd-regular/HB2452/,recorded_only,published,
vote-9e31b9fbce27,state,AZ,,,AZ legislature,Stacey Travers,ocd-person/7bd58fc8-e6df-4091-86c6-c64f54b96c35,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,AZ:HB 2452,HB 2452,no,fail,failed to pass,lower,2026-02-25,,https://openstates.org/az/bills/57th-2nd-regular/HB2452/,recorded_only,published,direction_not_established
vote-c6df8b577040,state,AZ,,,AZ legislature,Stephanie Simacek,ocd-person/bf406953-ad2b-43f7-95ea-3af060525c90,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,AZ:HB 2452,HB 2452,no,fail,failed to pass,lower,2026-02-25,,https://openstates.org/az/bills/57th-2nd-regular/HB2452/,recorded_only,published,direction_not_established
vote-a1985f89e288,state,AZ,,,AZ legislature,Stephanie Stahl Hamilton,ocd-person/df482d8a-1ed9-41ae-b4ba-d73d4cd9aa39,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,AZ:HB 2452,HB 2452,no,fail,failed to pass,lower,2026-02-25,,https://openstates.org/az/bills/57th-2nd-regular/HB2452/,recorded_only,published,direction_not_established
vote-3fecfc40a09f,state,AZ,,,AZ legislature,Steve Montenegro,ocd-person/37f8815d-1672-42dd-9e9b-305449d7bb8b,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,AZ:HB 2452,HB 2452,yes,fail,failed to pass,lower,2026-02-25,,https://openstates.org/az/bills/57th-2nd-regular/HB2452/,recorded_only,published,direction_not_established
vote-0df56684a389,state,AZ,,,AZ legislature,Teresa Martinez,ocd-person/0fa874b7-acab-4f29-b800-56bd54f375fe,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,AZ:HB 2452,HB 2452,yes,fail,failed to pass,lower,2026-02-25,,https://openstates.org/az/bills/57th-2nd-regular/HB2452/,recorded_only,published,direction_not_established
vote-148111d513d7,state,AZ,,,AZ legislature,Tony Rivero,ocd-person/ec93f89c-d32f-4f34-bbe9-1aeb8305a065,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,AZ:HB 2452,HB 2452,yes,fail,failed to pass,lower,2026-02-25,,https://openstates.org/az/bills/57th-2nd-regular/HB2452/,recorded_only,published,direction_not_established
vote-5af03a544499,state,AZ,,,AZ legislature,Walt Blackman,ocd-person/d4068bfb-d487-4fde-b36e-7db0ac5cae38,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,AZ:HB 2452,HB 2452,yes,fail,failed to pass,lower,2026-02-25,,https://openstates.org/az/bills/57th-2nd-regular/HB2452/,recorded_only,published,direction_not_established
vote-d2bef43f5fad,state,AZ,,,AZ legislature,Aaron Márquez,ocd-person/c6a181c7-b58e-4c2a-aa2d-9ca31fc6548f,State legislator,legislator,,opposed_disclosure,roll_call_vote,AZ:HB 4009,HB 4009,no,pass,failed to pass,lower,2026-02-26,,https://openstates.org/az/bills/57th-2nd-regular/HB4009/,high,published,
vote-d9e0d52cc61d,state,AZ,,,AZ legislature,Alexander Kolodin,ocd-person/102ffcb1-3028-401f-b74f-6f45db25e05e,State legislator,legislator,,opposed_disclosure,roll_call_vote,AZ:HB 4009,HB 4009,no,pass,failed to pass,lower,2026-02-26,,https://openstates.org/az/bills/57th-2nd-regular/HB4009/,high,published,
vote-c8854002788b,state,AZ,,,AZ legislature,Alma Hernandez,ocd-person/6dba6afa-b274-4273-b8c6-270d27214eee,State legislator,legislator,,opposed_disclosure,roll_call_vote,AZ:HB 4009,HB 4009,no,pass,failed to pass,lower,2026-02-26,,https://openstates.org/az/bills/57th-2nd-regular/HB4009/,high,published,
vote-8156909dbab3,state,AZ,,,AZ legislature,Anna Abeytia,ocd-person/2e9c0206-d392-48a3-a599-7f6d226527b7,State legislator,legislator,,opposed_disclosure,roll_call_vote,AZ:HB 4009,HB 4009,no,pass,failed to pass,lower,2026-02-26,,https://openstates.org/az/bills/57th-2nd-regular/HB4009/,high,published,
vote-3d66a8457df3,state,AZ,,,AZ legislature,Betty J Villegas,ocd-person/81d12f3a-b635-4111-be8d-a71d2f7565f2,State legislator,legislator,,opposed_disclosure,roll_call_vote,AZ:HB 4009,HB 4009,no,pass,failed to pass,lower,2026-02-26,,https://openstates.org/az/bills/57th-2nd-regular/HB4009/,high,published,
vote-4f940485991d,state,AZ,,,AZ legislature,Beverly Pingerelli,ocd-person/77be0e97-4c93-4332-a9f9-9348560fdf98,State legislator,legislator,,supported_disclosure,roll_call_vote,AZ:HB 4009,HB 4009,yes,pass,failed to pass,lower,2026-02-26,,https://openstates.org/az/bills/57th-2nd-regular/HB4009/,high,published,
vote-7fc422162c4c,state,AZ,,,AZ legislature,Brian Garcia,ocd-person/c13f449f-0423-4ad5-836b-69913aad6600,State legislator,legislator,,opposed_disclosure,roll_call_vote,AZ:HB 4009,HB 4009,no,pass,failed to pass,lower,2026-02-26,,https://openstates.org/az/bills/57th-2nd-regular/HB4009/,high,published,
vote-96ed0ac74033,state,AZ,,,AZ legislature,Cesar Aguilar,ocd-person/b1da595a-8c97-42f8-ae58-694c17efa3f3,State legislator,legislator,,opposed_disclosure,roll_call_vote,AZ:HB 4009,HB 4009,no,pass,failed to pass,lower,2026-02-26,,https://openstates.org/az/bills/57th-2nd-regular/HB4009/,high,published,
vote-0ed1219d65bc,state,AZ,,,AZ legislature,Chris Lopez,ocd-person/9128a4e7-1464-483c-8642-0d878da05619,State legislator,legislator,,supported_disclosure,roll_call_vote,AZ:HB 4009,HB 4009,yes,pass,failed to pass,lower,2026-02-26,,https://openstates.org/az/bills/57th-2nd-regular/HB4009/,high,published,
vote-e482dab03006,state,AZ,,,AZ legislature,Christopher Mathis,ocd-person/b2ed48a3-b9ae-42be-a2c8-22a47477acfd,State legislator,legislator,,opposed_disclosure,roll_call_vote,AZ:HB 4009,HB 4009,no,pass,failed to pass,lower,2026-02-26,,https://openstates.org/az/bills/57th-2nd-regular/HB4009/,high,published,
vote-bf634532ff9d,state,AZ,,,AZ legislature,Consuelo Hernandez,ocd-person/0a4e4b0a-a16e-475b-8aa1-75088657d8c1,State legislator,legislator,,did_not_vote,roll_call_vote,AZ:HB 4009,HB 4009,other,pass,failed to pass,lower,2026-02-26,,https://openstates.org/az/bills/57th-2nd-regular/HB4009/,recorded_only,published,
vote-c1d8e15a3f1e,state,AZ,,,AZ legislature,David Livingston,ocd-person/6e8f2c0d-c9d3-4cb5-ae59-5264cb6d61a7,State legislator,legislator,,supported_disclosure,roll_call_vote,AZ:HB 4009,HB 4009,yes,pass,failed to pass,lower,2026-02-26,,https://openstates.org/az/bills/57th-2nd-regular/HB4009/,high,published,
vote-e7f14b265d82,state,AZ,,,AZ legislature,"David Marshall, Sr.",ocd-person/8bc6f450-7fc4-4258-bf5a-86465e85b9fb,State legislator,legislator,,supported_disclosure,roll_call_vote,AZ:HB 4009,HB 4009,yes,pass,failed to pass,lower,2026-02-26,,https://openstates.org/az/bills/57th-2nd-regular/HB4009/,high,published,
vote-3af14f862b4e,state,AZ,,,AZ legislature,Elda Luna-Nájera,ocd-person/93db82ca-c8b1-43e4-98ce-ba52f4d0f635,State legislator,legislator,,opposed_disclosure,roll_call_vote,AZ:HB 4009,HB 4009,no,pass,failed to pass,lower,2026-02-26,,https://openstates.org/az/bills/57th-2nd-regular/HB4009/,high,published,
vote-f0cdb9d498f7,state,AZ,,,AZ legislature,Gail Griffin,ocd-person/1e39adcf-868d-4722-a07b-09fcd36ad9ed,State legislator,legislator,,supported_disclosure,roll_call_vote,AZ:HB 4009,HB 4009,yes,pass,failed to pass,lower,2026-02-26,,https://openstates.org/az/bills/57th-2nd-regular/HB4009/,high,published,
vote-6f0a117ffa8a,state,AZ,,,AZ legislature,James Taylor,ocd-person/70f55f83-fed8-497f-86a9-94b6d428b9b4,State legislator,legislator,,supported_disclosure,roll_call_vote,AZ:HB 4009,HB 4009,yes,pass,failed to pass,lower,2026-02-26,,https://openstates.org/az/bills/57th-2nd-regular/HB4009/,high,published,
vote-5f2aae2ef537,state,AZ,,,AZ legislature,Janeen Connolly,ocd-person/acfd8972-7a82-41f3-9fd7-0993cfa7365c,State legislator,legislator,,opposed_disclosure,roll_call_vote,AZ:HB 4009,HB 4009,no,pass,failed to pass,lower,2026-02-26,,https://openstates.org/az/bills/57th-2nd-regular/HB4009/,high,published,
vote-db79f5f5c28a,state,AZ,,,AZ legislature,Jeff Weninger,ocd-person/de8a5959-6572-44a9-bea5-ed73c27dd0ce,State legislator,legislator,,supported_disclosure,roll_call_vote,AZ:HB 4009,HB 4009,yes,pass,failed to pass,lower,2026-02-26,,https://openstates.org/az/bills/57th-2nd-regular/HB4009/,high,published,
vote-87c4190fee4e,state,AZ,,,AZ legislature,John Gillette,ocd-person/fd68e4c2-0463-477c-81ea-e2e36273e12b,State legislator,legislator,,supported_disclosure,roll_call_vote,AZ:HB 4009,HB 4009,yes,pass,failed to pass,lower,2026-02-26,,https://openstates.org/az/bills/57th-2nd-regular/HB4009/,high,published,
vote-44f43ca87a01,state,AZ,,,AZ legislature,Joseph Chaplik,ocd-person/2cfee9f0-0fab-418e-b14e-0e001a1414fa,State legislator,legislator,,did_not_vote,roll_call_vote,AZ:HB 4009,HB 4009,other,pass,failed to pass,lower,2026-02-26,,https://openstates.org/az/bills/57th-2nd-regular/HB4009/,recorded_only,published,
vote-dd8f704040d9,state,AZ,,,AZ legislature,Julie Willoughby,ocd-person/d19ab410-5bc3-4160-b279-765e25d959ab,State legislator,legislator,,supported_disclosure,roll_call_vote,AZ:HB 4009,HB 4009,yes,pass,failed to pass,lower,2026-02-26,,https://openstates.org/az/bills/57th-2nd-regular/HB4009/,high,published,
vote-6f700363c7dc,state,AZ,,,AZ legislature,Junelle Cavero,ocd-person/94895484-6eda-42d7-823b-a4eab17071e8,State legislator,legislator,,opposed_disclosure,roll_call_vote,AZ:HB 4009,HB 4009,no,pass,failed to pass,lower,2026-02-26,,https://openstates.org/az/bills/57th-2nd-regular/HB4009/,high,published,
vote-232d706be0d5,state,AZ,,,AZ legislature,Justin Olson,ocd-person/448cb969-a498-4826-ad1e-c443fe9b8057,State legislator,legislator,,opposed_disclosure,roll_call_vote,AZ:HB 4009,HB 4009,no,pass,failed to pass,lower,2026-02-26,,https://openstates.org/az/bills/57th-2nd-regular/HB4009/,high,published,
vote-8021a861320b,state,AZ,,,AZ legislature,Justin Wilmeth,ocd-person/2706e746-45b7-4586-8d06-8b80e99d3869,State legislator,legislator,,supported_disclosure,roll_call_vote,AZ:HB 4009,HB 4009,yes,pass,failed to pass,lower,2026-02-26,,https://openstates.org/az/bills/57th-2nd-regular/HB4009/,high,published,
vote-be4685eb8958,state,AZ,,,AZ legislature,Kevin Volk,ocd-person/183af2d0-dd61-476d-873f-305ae591968f,State legislator,legislator,,opposed_disclosure,roll_call_vote,AZ:HB 4009,HB 4009,no,pass,failed to pass,lower,2026-02-26,,https://openstates.org/az/bills/57th-2nd-regular/HB4009/,high,published,
vote-7438f39aa0ec,state,AZ,,,AZ legislature,Khyl Powell,ocd-person/bd3fb0ce-720a-4137-bd45-87fb6bcf8649,State legislator,legislator,,supported_disclosure,roll_call_vote,AZ:HB 4009,HB 4009,yes,pass,failed to pass,lower,2026-02-26,,https://openstates.org/az/bills/57th-2nd-regular/HB4009/,high,published,
vote-daa91a8badd7,state,AZ,,,AZ legislature,Laurin Hendrix,ocd-person/45d0b998-57ed-4c6f-ae22-bdbc4262f3e3,State legislator,legislator,,did_not_vote,roll_call_vote,AZ:HB 4009,HB 4009,other,pass,failed to pass,lower,2026-02-26,,https://openstates.org/az/bills/57th-2nd-regular/HB4009/,recorded_only,published,
vote-3b5c4c794799,state,AZ,,,AZ legislature,Leo Biasiucci,ocd-person/433aab5d-35be-48cc-80a9-f468d5279022,State legislator,legislator,,supported_disclosure,roll_call_vote,AZ:HB 4009,HB 4009,yes,pass,failed to pass,lower,2026-02-26,,https://openstates.org/az/bills/57th-2nd-regular/HB4009/,high,published,
vote-63a8adf87f46,state,AZ,,,AZ legislature,Lisa Fink,ocd-person/981d0aee-d239-4acc-9da8-1332481e57ee,State legislator,legislator,,supported_disclosure,roll_call_vote,AZ:HB 4009,HB 4009,yes,pass,failed to pass,lower,2026-02-26,,https://openstates.org/az/bills/57th-2nd-regular/HB4009/,high,published,
